Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_13306	node_13307	 0	0	 0	 0
node_9311	node_9313	 25	25	 25	 0
node_12497	B.CY.2005.CY018.FJ388890	 4162	3618	 3596	 22
node_9314	B.US.2021.PID2RD-P8-B3.OQ950408	 4233	3184	 3249	 88
node_18739	B.BE.2016.STAR11_TCM_TTM_110.MZ041291	 3663	3663	 3663	 0
node_15711	node_15715	 99	99	 99	 0
node_9315	node_9316	 15	15	 15	 0
node_9319	node_9320	 4	4	 4	 0
node_17554	B.DE.2018.9254_W-2_6E19.MN090846	 1221	739	 739	 0
node_9917	node_9918	 0	0	 0	 0
node_9315	node_9317	 163	163	 163	 0
node_9322	B.US.2011.PID2RA-Pl3-K22.OQ948584	 4012	3725	 3724	 1
node_4215	01_AE.TH.2008.AA067A_WG17.JX447454	 5204	3236	 3235	 1
node_12453	B.CA.2017.ART3_92E5_18C0P0_487.ON816297	 4012	4012	 4012	 0
node_9322	B.US.2011.PID2RA-Pl1-F11.OQ948574	 4266	3703	 3700	 3
node_9324	B.US.2021.PID2RD-Pl2-J6.OQ950345	 3638	3638	 3638	 0
node_9321	node_9323	 4	4	 4	 0
node_9328	B.US.2011.PID2RA-Pl5-G21.OQ948596	 3735	3171	 3169	 2
node_17313	node_17314	 0	0	 0	 0
node_9319	node_9329	 2	2	 2	 0
node_9325	node_9327	 0	0	 0	 0
node_9331	B.US.2011.PID2RA-Pl2-K8.OQ950266	 2228	1662	 1662	 0
node_19721	node_19722	 1025	241	 241	 0
node_9335	B.US.2012.PID2RB-Pl5-H14.OQ950381	 3220	3220	 3220	 0
node_9335	B.US.2021.PID2D-P14-L18.OQ950336	 3202	3171	 3202	 0
node_17644	B.DE.2018.9254_W-2_2I22.MN090807	 750	750	 750	 0
node_9333	B.US.2014.PID2RC-Pl3-C15-R.OQ950399	 2581	1730	 1727	 3
node_9330	node_9331	 68	73	 68	 0
node_9334	node_9336	 159	152	 159	 0
node_4470	node_4471	 351	305	 351	 0
node_817	A1.RW.2007.R880FPB_A22.KJ190266	 3488	2863	 2862	 1
node_9337	B.US.2012.PID2RB-Pl3-A7.OQ950373	 4286	3081	 3073	 22
node_11437	B.US.2012.PID4B-P3-K15.OQ951482	 3820	3820	 3820	 0
node_19167	node_19168	 139	139	 139	 0
node_6027	node_6028	 92	92	 92	 0
node_19375	B.US.2016.5106_MOGPl3_C5.MT190992	 4493	4157	 4157	 0
node_9341	node_9343	 211	211	 211	 0
node_9349	node_9350	 23	23	 23	 0
node_13628	node_13629	 2	2	 2	 0
node_4794	01B.TH.2007.AA096a_WG14.JX447835	 3486	3486	 3486	 0
node_1881	node_1959	 13	15	 13	 0
node_13838	B.US.-.9243.REB.13F7.MT929395	 7874	4099	 4080	 19
node_9345	node_9346	 601	38	 35	 3
node_9336	B.US.2011.PID2RA-Pl3-L22.OQ950363	 4031	3189	 3177	 14
node_9346	B.US.2014.PID2RC-P9-D3.OQ950394	 1947	1939	 1947	 0
node_9343	B.US.2021.PID2RD-Pl1-N11.OQ950415	 5704	1910	 1782	 137
node_9339	node_9340	 1908	1304	 1342	 6
node_821	node_822	 0	0	 0	 0
node_9338	node_9339	 392	392	 392	 0
node_9346	B.US.2014.PID2RC-P7-O17.OQ950392	 2004	1997	 2004	 0
node_2395	A1D.KE.2014.21006v01_08.OM825121	 1789	1025	 1025	 0
node_12744	B.US.2012.505_0049a.WG08.MG196655	 4738	4448	 4448	 0
node_9343	node_9344	 81	81	 81	 0
node_9345	node_9347	 45	45	 45	 0
node_9339	node_9349	 6	6	 6	 0
node_9351	B.US.2021.PID2RD-Pl1-J19.OQ950413	 3626	2932	 2930	 2
node_7636	node_7637	 127	127	 127	 0
node_799	node_804	 2810	2609	 2810	 0
node_6	node_318	 165	176	 165	 0
node_9351	B.US.2014.PID2RC-P8-A1.OQ950393	 2969	2967	 2969	 0
node_9358	node_9359	 571	5	 5	 0
node_3395	node_3396	 2	2	 2	 0
node_18245	B.BE.2021.STIPSEQ-MRC004-HG-MAY-D04-Chr1-149845124.OQ596893	 4341	3685	 3647	 38
node_1432	A1.RW.2016.MAS_1F_Con.MZ642267	 4106	4107	 4106	 0
node_9350	node_9352	 627	627	 627	 0
node_9349	node_9354	 445	447	 445	 0
node_9356	B.US.2021.PID3D-P22-K2.OQ951173	 1686	1687	 1686	 0
node_17209	node_17210	 374	369	 374	 0
node_9360	node_9362	 0	0	 0	 0
node_9359	node_9364	 7	7	 7	 0
node_2195	node_2196	 1709	1709	 1709	 0
node_9352	B.US.2021.PID2RD-Pl5-B15.OQ950418	 3616	3613	 3616	 0
node_19050	B.US.2016.B207_MOGPl6_J12.MT191167	 5429	3741	 3741	 0
node_9363	B.US.2021.PID3D-P18-I4.OQ951117	 3908	3908	 3908	 0
node_9365	B.US.2011.PID3FA-Pl4-J16.OQ948662	 3912	3349	 3346	 3
node_9366	B.US.2011.PID3FA-Pl5-P2.OQ951175	 3289	3289	 3289	 0
node_4341	node_4346	 213	213	 213	 0
node_9367	B.US.2012.PID3FB-Pl1-G10.OQ948669	 14408	3600	 3560	 40
node_10217	node_10219	 0	0	 0	 0
node_9364	node_9366	 1	1	 1	 0
node_13229	node_13234	 0	0	 0	 0
node_154	node_155	 1264	1264	 1264	 0
node_9371	node_9372	 41	41	 41	 0
node_3477	01_AE.TH.2013.9325P00h.MT121925	 1857	1857	 1857	 0
node_9369	node_9371	 144	144	 144	 0
node_301	node_302	 4101	1725	 1658	 71
node_9370	B.US.2011.PID3A-P10-B20.OQ951090	 4610	1882	 1852	 30
node_9850	node_9851	 791	358	 533	 12
node_9372	B.US.2021.PID3FD-Pl1-F10-R.OQ948687	 4717	1758	 1711	 51
node_8579	node_8580	 3	3	 3	 0
node_9372	B.US.2012.PID3B-P7-L24.OQ948650	 2260	1694	 1694	 0
node_9373	node_9375	 150	150	 150	 0
node_9375	B.US.2011.PID3A-P8-O3.OQ948641	 3063	3063	 3063	 0
node_380	node_382	 43	35	 43	 0
node_18446	B.US.2012.505_0645a.WG09.MG196766	 4040	3621	 3620	 1
node_16454	B.US.2019.5104-WK27-2-G1.OM203795	 3812	3812	 3812	 0
node_9376	B.US.2011.PID3A-P8-C24.OQ948638	 2028	1741	 1740	 1
node_8752	node_9377	 1344	1344	 1344	 0
node_12133	node_12134	 0	0	 0	 0
node_9377	node_9378	 2402	2377	 2402	 0
node_9378	node_9379	 92	49	 92	 0
node_18844	node_18845	 0	0	 0	 0
node_3408	01_AE.TH.2011.40139v0J_07.MW443201	 876	520	 520	 0
node_16834	node_16835	 235	13	 13	 0
node_9380	node_9381	 0	0	 0	 0
node_9379	node_9380	 2664	2630	 2664	 0
node_12629	node_12630	 348	20	 18	 1
node_9381	node_9382	 133	123	 133	 0
node_9387	node_9388	 491	3	 3	 0
node_9382	node_9383	 5	5	 5	 0
node_10110	B.BR.2010.10BR_PE047.KT427719	 4168	3619	 3602	 17
node_9383	node_9384	 0	0	 0	 0
node_9387	node_9389	 145	121	 145	 0
node_9390	B.US.2011.PID3FA-Pl2-O16.OQ948658	 4773	4749	 4773	 0
node_9391	node_9392	 5	7	 5	 0
node_9382	node_9391	 2	2	 2	 0
node_14960	node_14961	 7	7	 7	 0
node_9398	B.US.2011.PID3FA-Pl3-G18.OQ948659	 4612	4612	 4612	 0
node_19109	B.US.-.S30.REB.2D2.MT929450	 4768	4768	 4768	 0
node_18860	B.US.2019.TSC-137-V2-PL5-M15.OM208152	 4327	4327	 4327	 0
node_4399	node_4400	 8981	1914	 1875	 39
node_13622	B.FR.2018.S-2B1.ON421500	 4003	4003	 4003	 0
node_9393	B.US.2012.PID3FB-Pl2-M10.OQ948675	 5102	4614	 4614	 0
node_5215	01B.TH.2015.2544636P000FL_Sa.MK272367	 1078	1078	 1078	 0
node_9400	node_9401	 0	0	 0	 0
node_16303	B.US.2016.5104_wk-2_1_D10.MT190870	 3344	3344	 3344	 0
node_9404	node_9405	 259	259	 259	 0
node_9398	node_9399	 45	38	 45	 0
node_1252	node_1253	 0	0	 0	 0
node_9403	B.US.2021.PID3FD-P7-N23-R.OQ951151	 4743	4743	 4743	 0
node_1338	node_1339	 27	27	 27	 0
node_9404	B.US.2012.PID3FB-Pl5-B13.OQ948678	 4619	4620	 4619	 0
node_5818	node_5820	 0		 0	 0
node_9401	node_9402	 1	1	 1	 0
node_9405	B.US.2011.PID3A-P8-M16.OQ948640	 13224	4875	 4859	 16
node_13913	node_13914	 525	37	 35	 2
node_9407	B.US.2011.PID3FA-Pl3-I12-R.OQ948660	 1737	1729	 1737	 0
node_14769	node_14788	 0	0	 0	 0
node_9399	B.US.2021.PID3FD-P10-J3.OQ951179	 4682	4682	 4682	 0
node_9408	node_9409	 18	15	 18	 0
node_9401	node_9406	 11	11	 11	 0
node_9409	B.US.2012.PID3FB-Pl2-E23.OQ948672	 4625	4625	 4625	 0
node_9541	B.DE.2016.9255_W0_10G20_S67.MK116095	 292	0	 0	 0
node_4105	node_4106	 90	90	 90	 0
node_2244	D.UG.1986.002362.OP039444	 876	158	 142	 14
node_9412	B.US.2012.PID3FB-Pl4-N2.OQ951177	 4620	4620	 4620	 0
node_8421	node_8431	 5678	3480	 4116	 5
node_9413	node_9414	 23	23	 23	 0
node_9406	node_9408	 3	3	 3	 0
node_9869	B.BR.2004.04BR1055.JN692454	 15229	3291	 4010	 511
node_5534	node_5535	 0		 0	 0
node_9409	B.US.2014.PID3FC-Pl5-J1.OQ951233	 5224	4715	 4736	 2
node_9416	B.US.2012.PID3FB-Pl2-A6.OQ951223	 4624	4624	 4624	 0
node_9411	node_9412	 1	1	 1	 0
node_2258	D.UG.1986.002430.OP039486	 1023	457	 435	 21
node_8333	BC.BR.2007.DEURF07BR002.KC596068	 3876	3871	 3876	 0
node_9413	B.US.2011.PID3FA-Pl1-H16-R.OQ951209	 4619	4619	 4619	 0
node_955	node_960	 999	999	 999	 0
node_9421	node_9422	 9	9	 9	 0
node_8706	DO.FR.2008.RBF208.GQ351296	 4387	4387	 4387	 0
node_9410	node_9411	 7	7	 7	 0
node_9422	node_9423	 10	10	 10	 0
node_15939	B.US.2011.505_0071a.WG07.MG196663	 3885	3649	 3649	 0
node_9430	node_9432	 4	5	 4	 0
node_1691	node_1692	 557	59	 43	 2
node_9214	B.US.2011.PID7A-P8-L11-R.OQ948783	 3093	3093	 3093	 0
node_9415	node_9416	 1	1	 1	 0
node_15930	B.US.2018.UNC_434_PL2_P2.MW063104	 5206	4587	 4582	 5
node_9423	B.US.2011.PID3FA-Pl2-J8.OQ948657	 5163	4671	 4675	 0
node_9426	B.US.2021.PID3D-P22-M13.OQ948655	 13489	4635	 4610	 36
node_5132	node_5133	 0		 0	 0
node_9426	B.US.2011.PID3A-P9-K4.OQ951167	 4602	4602	 4602	 0
node_9424	B.US.2012.PID3FB-Pl1-B10-R.OQ948668	 4665	4663	 4665	 0
node_10160	node_10161	 0	0	 0	 0
node_13463	node_13464	 0	0	 0	 0
node_9425	node_9427	 32	32	 32	 0
node_15536	B.FR.2014.CODb3_19.OP994824	 5293	4474	 4469	 5
node_9432	B.US.2012.PID3B-P9-E14.OQ948652	 1768	1768	 1768	 0
node_17024	B.US.1979.NYC1.KJ704793	 2206	827	 825	 58
node_14978	node_14979	 342	10	 10	 0
node_2015	node_2016	 151	151	 151	 0
node_9433	B.US.2021.PID3FD-P7-M6-R.OQ948686	 16438	1737	 1704	 40
node_9429	node_9434	 0	0	 0	 0
node_19479	B.US.2016.9246_W0_7A13_S49.MK115416	 4163	3795	 3795	 0
node_9435	B.US.2014.PID3FC-Pl3-B4-R.OQ948684	 13111	4975	 4961	 14
node_9434	node_9436	 0	0	 0	 0
node_9433	B.US.2014.PID3FC-Pl2-N23.OQ948683	 1680	1680	 1680	 0
node_15245	B.US.2005.150GW2005P1H4.MK383430	 6830	2601	 2600	 1
node_12418	node_12419	 1420	114	 114	 0
node_18572	node_18573	 424	8	 4	 4
node_7582	C.ZA.2008.503_03576_78.KT183134	 3309	3309	 3309	 0
node_8732	H.BE.1993.VI991.AF190127	 5835	4683	 4792	 23
node_9436	node_9437	 119	119	 119	 0
node_9419	node_9438	 151	151	 151	 0
node_13329	B.US.2016.9252_wk12_2_G11.MW061388	 3194	3194	 3194	 0
node_9441	B.US.2012.PID3B-P9-O14.OQ951190	 1432	1432	 1432	 0
node_9440	node_9441	 5	5	 5	 0
node_9439	node_9444	 281	57	 57	 0
node_16869	node_16871	 0	0	 0	 0
node_9440	node_9442	 36	36	 36	 0
node_9439	node_9440	 2967	2967	 2967	 0
node_5724	140_0107.CN.2021.2021.2_HB010222-FLG-1.OQ749396	 5	5	 5	 0
node_6346	node_6347	 518	419	 518	 0
node_9782	B.BR.2010.10BR_SP055.KJ849815	 5775	3425	 5775	 0
node_9446	node_9447	 16	16	 16	 0
node_19806	node_19825	 1025	143	 143	 0
node_9438	node_9448	 38	38	 38	 0
node_10326	node_10328	 406	408	 406	 0
node_9449	node_9451	 1	1	 1	 0
node_7833	C.ZA.2008.503_11070_C7.KT183260	 3504	3504	 3504	 0
node_9448	node_9449	 295	295	 295	 0
node_9450	B.US.2014.PID3C-P6-G20.OQ951191	 4691	4691	 4691	 0
node_13666	node_13668	 3	3	 3	 0
node_1220	A1.CD.1987.70641.MH705151	 4143	4143	 4143	 0
node_9455	50_A1D.GB.2003.33365.JN417239	 4683	4683	 4683	 0
node_9451	B.US.2014.PID3FC-Pl2-H17.OQ951230	 4886	4886	 4886	 0
node_9453	node_9454	 52	52	 52	 0
node_9851	A1B.CY.2009.CY257.JF683800	 2738	1853	 2318	 15
node_9452	B.US.2011.PID3FA-Pl4-I21-R.OQ951217	 11405	7030	 7217	 316
node_8013	node_8014	 3	3	 3	 0
node_1791	A6.RU.2013.MRK063.MH330373	 14933	3357	 2996	 398
node_7094	node_7095	 0	0	 0	 0
node_19283	node_19284	 245	245	 245	 0
node_13292	B.US.2018.9252_W12_6G16.MN090615	 4650	4126	 4126	 0
node_9461	node_9462	 4749	4724	 4749	 0
node_9379	node_9457	 2285	2213	 2285	 0
node_4867	node_4868	 10	10	 10	 0
node_9465	B.DE.2018.9255_W-2_5B10.MN090921	 8	7	 8	 0
node_8938	F1.BE.2016.AS.MN485989	 1040	1039	 1040	 0
node_9463	B.DE.2018.9255_W-2_3A6.MN090914	 252	252	 252	 0
node_5821	69_01B.JP.2003.03JP-5091K231.AB845344	 4512	4512	 4512	 0
node_6916	node_6918	 2167	2163	 2167	 0
node_9464	node_9466	 150	149	 150	 0
node_10123	B.US.2018.9242_W-2_4A18_S59.MN090295	 6037	4087	 4087	 0
node_9462	50B.GB.2003.34567.JN417238	 13008	5136	 5413	 297
node_9460	node_9464	 251	251	 251	 0
node_9466	B.DE.2018.9255_W-2_5I23.MN090923	 3	3	 3	 0
node_1203	A1.UG.2011.10220v04_02.MN791210	 2469	2469	 2469	 0
node_5750	node_5751	 4065	3357	 4065	 0
node_15984	node_15986	 0	0	 0	 0
node_18560	node_18561	 18	18	 18	 0
node_17365	B.US.2011.PID5A-P5-K23.OQ948719	 4392	4026	 4024	 2
node_13918	node_13919	 0	0	 0	 0
node_2977	node_2981	 1218	1218	 1218	 0
node_9474	B.DE.2018.9255_W-2_11C6.MN090901	 291	291	 291	 0
node_9471	B.DE.2016.9255_W12_4D11_S94.MK116210	 799	614	 799	 0
node_9472	B.DE.2018.9255_W-2_5J23.MN090924	 658	432	 434	 0
node_9466	node_9467	 4	4	 4	 0
node_19791	B.US.2019.5210-WK-2-PL2-O3.OM206683	 3765	3765	 3765	 0
node_9473	node_9474	 146	146	 146	 0
node_9473	node_9475	 3	3	 3	 0
node_9469	node_9470	 0	0	 0	 0
node_9458	node_9477	 135	98	 135	 0
node_9478	node_9483	 4	5	 4	 0
node_2432	node_2434	 120	0	 0	 0
node_10058	node_10059	 56	53	 56	 0
node_5479	07BC.CN.2014.LS11624.OQ513562	 626	607	 626	 0
node_9475	node_9476	 3	3	 3	 0
node_9476	B.DE.2018.9255_W12_9A8.MN090888	 17583	410	 390	 23
node_13318	B.US.2016.9252_wk12_5_D2.MW061520	 4132	4132	 4132	 0
node_2908	node_2910	 1	1	 1	 0
node_18786	node_18788	 0	0	 0	 0
node_14922	B.US.2019.TSC-135-V2-PL5-K12.OM207783	 3976	3976	 3976	 0
node_6585	C.ZM.2003.ZM246F_flB1.FJ496189	 2583	2583	 2583	 0
node_3644	01_AE.TH.2013.Pt4_PreART_29.ON902103	 328	328	 328	 0
node_12142	B.CA.2017.ART5_95B5_67C0P0_478.ON816464	 5564	3904	 3904	 0
node_9484	B.DE.2018.9255_W12_8C6.MN090881	 17851	166	 146	 24
node_12067	node_12069	 0	0	 0	 0
node_16013	B.US.2018.TSC_127V1_PL5_L4.MW062381	 1546	1546	 1546	 0
node_9027	node_9028	 227	223	 227	 0
node_9477	node_9487	 160	159	 160	 0
node_9482	B.DE.2016.9255_wk12_10_K9.MW061869	 2	2	 2	 0
node_9488	node_9489	 15	22	 15	 0
node_4284	01_AE.TH.2013.Pt7_PreART_53.ON902342	 5105	5105	 5105	 0
node_15661	node_15666	 581	209	 209	 0
node_19602	node_19603	 7	7	 7	 0
node_13561	node_13562	 0	0	 0	 0
node_9489	B.DE.2016.9255_wk-2_7_G19.MW062156	 260	258	 260	 0
node_13267	node_13268	 0	0	 0	 0
node_10004	node_10005	 37	43	 37	 0
node_9477	node_9478	 411	416	 411	 0
node_9485	B.DE.2016.9255_wk-2_9_L23.MW063069	 8	4	 8	 0
node_19826	node_19827	 416	0	 0	 0
node_9489	B.DE.2018.9255_W-2_7G19.MN090933	 263	259	 263	 0
node_9486	B.DE.2016.9255_W0_6J22_S42.MK116148	 232	8	 8	 0
node_1246	node_1247	 565	565	 565	 0
node_9488	node_9490	 39	39	 39	 0
node_9490	B.DE.2016.9255_W0_4B3_S25.MK116132	 17530	412	 402	 10
node_4893	01_AE.PH.2015.DE00115PH006.MH078560	 4235	4235	 4235	 0
node_10380	B.US.2013.2026_EM_6.KY766179	 3224	1184	 1184	 0
node_9490	node_9491	 426	426	 426	 0
node_10488	B.US.2017.2026_EMDRn_38.MW753757	 5770	1156	 1156	 0
node_15955	B.DE.2008.954229.KT124810	 3864	3633	 3628	 5
node_3456	01_AE.TH.2007.AA050a_WG4.JX447287	 3955	3955	 3955	 0
node_479	node_480	 37	36	 37	 0
node_9492	node_9494	 1	1	 1	 0
node_9494	B.DE.2018.9255_W12_8J3.MN090885	 20	19	 20	 0
node_9502	node_9503	 8	11	 8	 0
node_9499	node_9501	 16	16	 16	 0
node_18105	B.TT.2000.00TT_CRC50018.EU839607	 3930	3923	 3930	 0
node_9493	B.DE.2018.9255_W-2_8G1.MN090937	 0	0	 0	 0
node_9501	B.DE.2018.9255_W12_5C8.MN090872	 68	58	 68	 0
node_9504	B.DE.2016.9255_W0_2A23_S6.MK116120	 140	140	 140	 0
node_9504	node_9505	 0	0	 0	 0
node_13827	node_13828	 9	9	 9	 0
node_9497	node_9506	 0	0	 0	 0
node_9509	B.DE.2016.9255_wk-2_9_K21.MW062185	 243	243	 243	 0
node_9506	node_9507	 18	12	 18	 0
node_9510	B.DE.2016.9255_wk-2_7_K24.MW062160	 17672	1469	 1946	 5
node_9510	B.DE.2016.9255_W12_8J23_S60.MK116220	 146	146	 146	 0
node_3418	node_3420	 115	115	 115	 0
node_9514	B.DE.2018.9255_W12_9C16.MN090890	 347	123	 123	 0
node_13256	B.US.2016.9252_wk12_2_D5.MW061383	 3196	3196	 3196	 0
node_9511	node_9513	 149	149	 149	 0
node_3336	node_3337	 10083	5344	 5303	 42
node_9514	B.DE.2016.9255_W12_5H24_S1.MK116212	 467	467	 467	 0
node_2258	D.UG.1986.2038.OP039387	 720	345	 344	 2
node_12759	node_12760	 4	4	 4	 0
node_9516	node_9517	 0	0	 0	 0
node_9496	node_9515	 248	248	 248	 0
node_9518	B.DE.2016.9255_W0_16D22_S29.MK116116	 781	1	 1	 0
node_2505	node_2817	 729	732	 729	 0
node_15737	B.AU.2017.PRA005_PB_PD1posCTLA4neg_3.OP701260	 3840	3840	 3840	 0
node_10391	B.US.2013.2026_EM_36.KY766173	 791	791	 791	 0
node_106	node_116	 881	881	 881	 0
node_167	node_168	 37	37	 37	 0
node_9519	node_9520	 0	0	 0	 0
node_12996	B.US.2016.9252_W0_4H1_S10.MK115766	 7774	3240	 3225	 32
node_9521	node_9522	 0	0	 0	 0
node_10162	node_10163	 2	2	 2	 0
node_9521	node_9523	 1	1	 1	 0
node_5947	node_5948	 0	0	 0	 0
node_15647	node_15649	 14	14	 14	 0
node_9516	node_9521	 17	17	 17	 0
node_9524	B.DE.2018.9255_W12_2F19.MN090866	 490	2	 2	 0
node_9525	node_9530	 5	4	 5	 0
node_9525	node_9526	 0	0	 0	 0
node_9529	B.DE.2018.9255_W12_4C21.MN090870	 493	2	 5	 0
node_4679	node_4680	 1198	1198	 1198	 0
node_6956	C.ZM.2009.Z3576M_18Apr09_PL_NFLG_SGA5.KR820336	 1245	1245	 1245	 0
node_9527	B.DE.2016.9255_MOGPl3_D19.MT191117	 293	1	 1	 0
node_9528	node_9529	 2	2	 2	 0
node_14969	node_14971	 4	4	 4	 0
node_9530	node_9532	 41	41	 41	 0
node_9532	node_9533	 292	0	 0	 0
node_11113	B.AR.2002.116877FL_2002.KY968396	 4473	3739	 3722	 45
node_9529	B.DE.2018.9255_W-2_11A2.MN090898	 296	4	 4	 0
node_14600	B.US.2016.9247_W0_8O3_S47.MK115535	 579	345	 345	 0
node_3147	01_AE.TH.2010.40100v04_12.KY580600	 12895	4558	 4557	 1
node_9864	B.CY.2009.CY266.JF683807	 4447	4447	 4447	 0
node_3768	node_3769	 0	0	 0	 0
node_9378	node_9534	 180	182	 180	 0
node_9534	node_9535	 2209	2210	 2209	 0
node_2750	01_AE.TH.2018.D_OnART_27.ON863151	 2001	2001	 2001	 0
node_2820	node_2821	 18	21	 18	 0
node_9539	node_9541	 29	29	 29	 0
node_11474	node_11475	 50	50	 50	 0
node_14853	node_14855	 0	0	 0	 0
node_9535	node_9536	 437	148	 145	 1
node_15058	B.US.2005.USPI38051EI3y05121pcWG2B9.JN024453	 4019	3817	 3815	 2
node_19928	B.US.2007.07US_SAJ_C163_H3.JF689885	 7996	4770	 4666	 104
node_16349	node_16351	 712	712	 712	 0
node_11211	B.US.2016.9244_W12_8P8_S63.MK115337	 4488	4488	 4488	 0
node_9541	B.DE.2016.9255_W0_5N20_S39.MK116145	 0	0	 0	 0
node_9547	node_9548	 0	0	 0	 0
node_1741	A1D.KE.2005.05KE963379V4.KT022411	 4606	4566	 4606	 0
node_9547	node_9549	 1	1	 1	 0
node_11200	B.US.2016.9244_W0_17J3_S76.MK115184	 4500	4500	 4500	 0
node_9537	node_9546	 0	0	 0	 0
node_18997	B.US.2016.B207_GAG_CD69_E1.MT191170	 3702	3702	 3702	 0
node_16609	node_16610	 1	1	 1	 0
node_9549	B.DE.2016.9255_W12_5I12_S2.MK116214	 2	2	 2	 0
node_14210	node_14211	 0	0	 0	 0
node_3820	01_AE.JP.-.DR6824.AB253427	 4465	3228	 3223	 5
node_18841	B.US.2019.TSC-137-V1-PL2-O20.OM207827	 4529	4529	 4529	 0
node_9545	B.DE.2018.9255_W-2_2P6.MN090913	 5	5	 5	 0
node_10415	B.US.2017.2026_EMDRn_21.MW753739	 1376	1156	 1156	 0
node_9543	B.DE.2016.9255_W0_7J14_S46.MK116150	 38	38	 38	 0
node_6636	node_6641	 29	29	 29	 0
node_9542	node_9544	 228	4	 4	 0
node_8542	A1C.TZ.2003.CO0844V2.KX907354	 4935	4936	 4935	 0
node_9604	node_9606	 143	116	 143	 0
node_9550	B.DE.2018.9255_W-2_7G12.MN090932	 40	40	 40	 0
node_9549	node_9550	 2	2	 2	 0
node_9546	node_9551	 153	153	 153	 0
node_9550	B.DE.2016.9255_W0_4F12_S28.MK116134	 4	4	 4	 0
node_9551	node_9553	 488	0	 0	 0
node_9551	node_9552	 146	146	 146	 0
node_10376	B.US.2017.2026_EMDRp_78.MW753832	 2325	773	 773	 0
node_6829	C.US.2014.M0118v1d14-5M04-C5.KT982201	 4567	4479	 4567	 0
node_4475	01_AE.TH.-.F5_PID_13_W96_NS_4D1_6767_0_R480.ON500960	 3265	3265	 3265	 0
node_14549	node_14550	 0	0	 0	 0
node_17630	B.DE.2016.9254_wk-2_2_I15.MW063055	 842	842	 842	 0
node_19758	node_19759	 0	0	 0	 0
node_14113	B.-.-.HypervirulentDutchHIV_2.MT458932	 5100	4779	 4778	 1
node_9553	node_9554	 9	7	 9	 0
node_9556	node_9557	 83	71	 83	 0
node_9558	B.DE.2018.9255_W12_10K8.MN090857	 17995	84	 234	 26
node_2696	01_AE.TH.2007.AA030a03.JX447058	 3823	3823	 3823	 0
node_9555	node_9556	 0	0	 0	 0
node_19975	B.US.2018.114-PB-31F11.MK169539	 4661	4431	 4425	 6
node_1125	node_1126	 0	0	 0	 0
node_9558	B.DE.2016.9255_W12_10J24_S22.MK116167	 0	0	 0	 0
node_9559	B.DE.2016.9255_W12_14O15_S48.MK116188	 95	97	 95	 0
node_18537	B.US.2007.712BPJL2007P6D11.MK383651	 4300	4008	 4008	 0
node_9560	B.DE.2016.9255_wk-2_6_N4.MW063068	 17458	575	 521	 54
node_3978	01_AE.TH.2014.Pt15_PreART_81.ON902725	 4339	4339	 4339	 0
node_9562	B.DE.2016.9255_W12_13J10_S41.MK116181	 45	17	 45	 0
node_9563	B.DE.2018.9255_W-2_9L22.MN090942	 242	135	 242	 0
node_13460	B.US.2016.9252_W12_13C9_S25.MK115790	 3262	3262	 3262	 0
node_7055	C.MW.2007.703010200_CH200_TFc.KC156119	 3686	3686	 3686	 0
node_9566	node_9567	 10	10	 10	 0
node_9561	node_9563	 5	5	 5	 0
node_9567	B.DE.2016.9255_W0_2D20_S9.MK116122	 316	24	 24	 0
node_10862	node_10863	 866	314	 300	 11
node_4275	01_AE.TH.2016.Pt7_onART_02.ON902254	 3074	3074	 3074	 0
node_9571	B.DE.2018.9255_W12_8H4.MN090883	 313	22	 21	 1
node_9567	B.DE.2016.9255_MOG_N12.MT191116	 191	181	 191	 0
node_19115	node_19116	 0	0	 0	 0
node_9566	node_9568	 7	7	 7	 0
node_19278	B.US.2018.120-PB-24C4.MK169823	 4273	4273	 4273	 0
node_9570	node_9571	 247	247	 247	 0
node_9711	node_9712	 314	277	 314	 0
node_1481	node_1486	 137	137	 137	 0
node_9569	B.DE.2016.9255_wk12_8_H4.MW062053	 649	161	 161	 0
node_7291	node_7292	 0	0	 0	 0
node_16655	node_16656	 0	0	 0	 0
node_9575	node_9576	 24	24	 24	 0
node_9535	node_9574	 26	17	 26	 0
node_9576	node_9577	 302	10	 10	 0
node_13335	node_13336	 696	696	 696	 0
node_9574	node_9575	 10	10	 10	 0
node_9572	B.DE.2018.9255_W12_10F13.MN090854	 17596	512	 811	 64
node_9580	node_9581	 23	23	 23	 0
node_321	node_340	 19	21	 19	 0
node_13922	node_13923	 664	121	 98	 23
node_9585	node_9586	 5	5	 5	 0
node_9582	node_9583	 68	40	 68	 0
node_9583	B.DE.2016.9255_W12_12G1_S33.MK116174	 0	0	 0	 0
node_9580	node_9582	 7	7	 7	 0
node_18148	B.US.2019.5203-WK26-4-C2.OM209658	 3297	3297	 3297	 0
node_18072	B.US.2016.605_Q14_F14.MT191022	 4104	3860	 3860	 0
node_14746	B.US.2019.TSC-135-V1-PL1-N4.OM209728	 5777	3881	 3881	 0
node_10209	B.US.2016.9242_wk-2_7_F7.MW060739	 4080	4080	 4080	 0
node_18592	B.US.2007.692BPJL2007P4F5.MK383644	 4272	4036	 4036	 0
