Parent	Child	PanMAN_Diff	MAFFT_Diff	Expected_Mismatch_Count_After_Correction	Mismatch_Count_In_MA_Blocks
node_1032948	OK578542.1	 0	0	 0	 0
node_887904	OW037048.1	 0	0	 0	 0
node_252568	OW653509.1	 0	0	 0	 0
node_209835	OU145700.1	 0	0	 0	 0
node_1361032	OL487906.1	 0	0	 0	 0
node_511284	OQ566493.2	 0	0	 0	 0
node_951419	OV954598.1	 0	0	 0	 0
node_1632936	MZ023176.1	 0	0	 0	 0
node_1402586	OV538332.1	 0	0	 0	 0
node_1271563	MZ699453.1	 0	0	 0	 0
node_641172	OY190395.1	 0	0	 0	 0
node_934281	OM671447.1	 0	0	 0	 0
node_697421	PP218895.1	 0	0	 0	 0
node_824722	OW012703.1	 0	0	 0	 0
node_474724	OY248090.1	 0	0	 0	 0
node_1523633	node_1523634	 0	0	 0	 0
node_1404747	OU400533.1	 0	0	 0	 0
node_1211779	OL349865.1	 0	0	 0	 0
node_1490559	OY341417.1	 0	0	 0	 0
node_66148	MW763568.1	 0	0	 0	 0
node_826281	node_827228	 0	0	 0	 0
node_109204	OY921340.1	 0	0	 0	 0
node_156663	node_156664	 0	0	 0	 0
node_1306290	OV000074.1	 0	0	 0	 0
node_1540938	OV358968.1	 0	0	 0	 0
node_1195484	OK005144.1	 0	0	 0	 0
node_1509276	OU665126.1	 0	0	 0	 0
node_1039578	node_1039585	 0	0	 0	 0
node_770111	node_783725	 0	0	 0	 0
node_1094303	OM403013.2	 0	0	 0	 0
node_873791	OX614750.1	 0	0	 0	 0
node_593492	OX319504.1	 0	0	 0	 0
node_1307638	OV921744.1	 0	0	 0	 0
node_88594	OA980503.1	 0	0	 0	 0
node_1365839	OM077329.1	 0	0	 0	 0
node_428442	OX143011.1	 0	0	 0	 0
node_1070809	MZ689856.1	 0	0	 0	 0
node_917089	OW236362.1	 0	0	 0	 0
node_1338085	OK555097.1	 0	0	 0	 0
node_1661634	FR994457.1	 0	0	 0	 0
node_1448945	OU915084.1	 0	0	 0	 0
node_6028	OX594751.1	 0	0	 0	 0
node_1538856	OU865358.1	 0	0	 0	 0
node_1362120	node_1362121	 0	0	 0	 0
node_282990	OY758237.1	 0	0	 0	 0
node_1362108	OK313442.1	 0	0	 0	 0
node_126503	MZ076142.1	 0	0	 0	 0
node_354073	OX466244.1	 0	0	 0	 0
node_1625781	MW860281.1	 0	0	 0	 0
node_1253423	OV255790.1	 0	0	 0	 0
node_958840	OW032370.1	 0	0	 0	 0
node_1325008	OX310889.1	 0	0	 0	 0
node_227373	OX258798.1	 0	0	 0	 0
node_190869	MZ337360.1	 0	0	 0	 0
node_730289	OX194188.1	 0	0	 0	 0
node_529179	OY264435.1	 0	0	 0	 0
node_1435738	OY919225.1	 0	0	 0	 0
node_1280719	OW612269.1	 0	0	 0	 0
node_235202	node_235809	 0	0	 0	 0
node_596893	node_596955	 0	0	 0	 0
node_285915	OY731547.1	 0	0	 0	 0
node_1216009	MZ762644.1	 0	0	 0	 0
node_1346350	OK130827.1	 0	0	 0	 0
node_276401	OW401673.1	 0	0	 0	 0
node_1470087	OY540488.1	 0	0	 0	 0
node_840176	node_840180	 0	0	 0	 0
node_183357	MZ185808.1	 0	0	 0	 0
node_246998	OW649802.1	 0	0	 0	 0
node_1075845	OK327723.1	 0	0	 0	 0
node_1057938	OK014112.1	 0	0	 0	 0
node_695581	PP992392.1	 0	0	 0	 0
node_120833	OU102381.1	 0	0	 0	 0
node_144224	OD980918.1	 0	0	 0	 0
node_324654	node_324659	 0	0	 0	 0
node_151685	node_151686	 0	0	 0	 0
node_647661	OQ058938.1	 0	0	 0	 0
node_921727	OW702835.1	 0	0	 0	 0
node_188658	OM163098.1	 0	0	 0	 0
node_989999	OM942107.1	 0	0	 0	 0
node_847435	OV518284.1	 0	0	 0	 0
node_1127420	OL926143.1	 0	0	 0	 0
node_116677	OD920871.1	 0	0	 0	 0
node_655543	OP051374.1	 0	0	 0	 0
node_1174426	node_1174427	 0	0	 0	 0
node_196974	OU151653.1	 0	0	 0	 0
node_115725	node_115726	 0	0	 0	 0
node_1252303	OM180392.1	 0	0	 0	 0
node_885266	OW299262.1	 0	0	 0	 0
node_1547833	node_1547835	 72	82	 72	 0
node_572725	node_572739	 0	0	 0	 0
node_519975	OZ058225.1	 0	0	 0	 0
node_1069511	OK311468.1	 0	0	 0	 0
node_995383	OV875223.1	 0	0	 0	 0
node_801011	node_801012	 0	0	 0	 0
node_46445	MW705771.1	 0	0	 0	 0
node_604778	OY103651.1	 0	0	 0	 0
node_566059	OP810278.1	 0	0	 0	 0
node_510857	OX716107.1	 0	0	 0	 0
node_1514520	OV062348.1	 0	0	 0	 0
node_741756	node_741787	 0	0	 0	 0
node_999332	OW678781.1	 0	0	 0	 0
node_1513762	node_1513766	 0	0	 0	 0
node_1637719	node_1637720	 0	0	 0	 0
node_1357661	OK458420.1	 0	0	 0	 0
node_385368	OY749197.1	 0	0	 0	 0
node_794608	OW981384.1	 0	0	 0	 0
node_428857	PP223641.1	 0	0	 0	 0
node_629427	OP518947.1	 0	0	 0	 0
node_261219	OR151187.1	 0	0	 0	 0
node_1235543	OV264713.1	 0	0	 0	 0
node_1325079	OV250758.1	 0	0	 0	 0
node_73212	MW968600.1	 0	0	 0	 0
node_871943	OM331447.1	 0	0	 0	 0
node_738964	OZ011678.1	 0	0	 0	 0
node_67168	node_67169	 0	0	 0	 0
node_1181103	OL376274.1	 0	0	 0	 0
node_612521	node_612523	 0	0	 0	 0
node_1663444	MW669097.1	 0	0	 0	 0
node_1065151	OL337704.1	 0	0	 0	 0
node_758402	OW604681.1	 0	0	 0	 0
node_1180449	OM006268.1	 0	0	 0	 0
node_739613	OW450785.1	 0	0	 0	 0
node_1270072	node_1270073	 0	0	 0	 0
node_223861	PP046290.1	 0	0	 0	 0
node_1224059	node_1224060	 0	0	 0	 0
node_839493	OV450022.1	 0	0	 0	 0
node_1069353	OQ098361.1	 0	0	 0	 0
node_1235913	OW549603.1	 0	0	 0	 0
node_1045926	OR323361.1	 0	0	 0	 0
node_1602204	MZ531648.1	 0	0	 0	 0
node_1536814	OU552880.1	 0	0	 0	 0
node_118381	OU157621.1	 0	0	 0	 0
node_770111	node_786487	 0	0	 0	 0
node_666579	OX688702.1	 0	0	 0	 0
node_755871	OW280177.1	 0	0	 0	 0
node_1173065	node_1173068	 0	0	 0	 0
node_399608	ON250167.1	 0	0	 0	 0
node_1205570	OL389786.1	 0	0	 0	 0
node_214461	node_214462	 0	0	 0	 0
node_133871	MZ187913.1	 0	0	 0	 0
node_146467	MZ075140.1	 0	0	 0	 0
node_1443298	OV388392.1	 0	0	 0	 0
node_1317002	OK597487.1	 0	0	 0	 0
node_478914	OX383580.1	 0	0	 0	 0
node_652503	OX662837.1	 0	0	 0	 0
node_439305	OW825815.1	 0	0	 0	 0
node_1070816	OK362310.1	 0	0	 0	 0
node_918654	OW133525.1	 0	0	 0	 0
node_470951	OX316522.1	 0	0	 0	 0
node_1139686	OM177280.1	 0	0	 0	 0
node_1224889	OK591231.1	 0	0	 0	 0
node_835161	OW091644.1	 0	0	 0	 0
node_1469354	OV309810.1	 0	0	 0	 0
node_136308	OU103758.1	 0	0	 0	 0
node_867140	OX486138.1	 0	0	 0	 0
node_904475	node_904481	 0	0	 0	 0
node_1268231	node_1268256	 0	0	 0	 0
node_1059715	OL459008.1	 0	0	 0	 0
node_514470	OQ590503.1	 0	0	 0	 0
node_647106	OP119854.1	 0	0	 0	 0
node_1150451	OL382192.1	 0	0	 0	 0
node_104592	node_108041	 0	0	 0	 0
node_227707	node_227708	 0	0	 0	 0
node_1452769	OU978907.1	 0	0	 0	 0
node_264935	OY010437.1	 0	0	 0	 0
node_1449706	OU839901.1	 0	0	 0	 0
node_563394	OY164391.1	 0	0	 0	 0
node_970207	OM323590.1	 0	0	 0	 0
node_1665442	OK548818.1	 0	0	 0	 0
node_1396542	OV019174.1	 0	0	 0	 0
node_411260	OQ307095.1	 0	0	 0	 0
node_995683	node_995685	 0	0	 0	 0
node_694109	OZ011571.1	 0	0	 0	 0
node_117768	OU064838.1	 0	0	 0	 0
node_20571	OX592803.1	 0	0	 0	 0
node_1234699	OV398104.1	 0	0	 0	 0
node_415132	OQ822734.1	 0	0	 0	 0
node_501406	OQ357773.1	 0	0	 0	 0
node_513323	node_513423	 0	0	 0	 0
node_833609	OX718913.1	 0	0	 0	 0
node_960560	PP222826.1	 0	0	 0	 0
node_557094	OY836360.1	 0	0	 0	 0
node_332428	PQ019261.1	 0	0	 0	 0
node_1421629	OU363664.1	 0	0	 0	 0
node_1206087	node_1206098	 0	0	 0	 0
node_932242	OP639441.1	 0	0	 0	 0
node_1444789	OU319624.1	 0	0	 0	 0
node_726701	OX107347.1	 0	0	 0	 0
node_647335	OX636746.1	 0	0	 0	 0
node_1425571	OV065146.2	 0	0	 0	 0
node_1398086	OV205666.1	 0	0	 0	 0
node_1526099	OU991905.1	 0	0	 0	 0
node_470165	node_470166	 0	0	 0	 0
node_89601	OA984804.1	 0	0	 0	 0
node_978692	OM996493.2	 0	0	 0	 0
node_1422910	OU495971.1	 0	0	 0	 0
node_875372	OV675463.1	 0	0	 0	 0
node_208176	node_208177	 0	0	 0	 0
node_113882	OU267208.1	 0	0	 0	 0
node_70643	node_70648	 0	0	 0	 0
node_1002244	OY530867.1	 0	0	 0	 0
node_1537750	OW527318.1	 0	0	 0	 0
node_1658446	OY949435.1	 0	0	 0	 0
node_1357595	node_1357633	 0	0	 0	 0
node_819826	node_819848	 0	0	 0	 0
node_1266225	MZ862658.1	 0	0	 0	 0
node_422558	ON450492.1	 0	0	 0	 0
node_860763	OM773707.1	 0	0	 0	 0
node_922190	OW266431.1	 0	0	 0	 0
node_2397	node_2398	 0	0	 0	 0
node_718627	OW620106.1	 0	0	 0	 0
node_418738	OX417741.1	 0	0	 0	 0
node_1189879	OM041808.1	 0	0	 0	 0
node_1148343	OL786679.1	 0	0	 0	 0
node_125123	node_125124	 0	0	 0	 0
node_1262621	OL806346.1	 0	0	 0	 0
node_229903	OW624411.1	 0	0	 0	 0
node_280698	OR813195.1	 0	0	 0	 0
node_1475139	OV204536.1	 0	0	 0	 0
node_88397	OA970119.1	 0	0	 0	 0
node_1237524	OV316029.1	 0	0	 0	 0
node_647277	OP401274.1	 0	0	 0	 0
node_1531672	OU494123.1	 0	0	 0	 0
node_1621412	node_1621413	 0	0	 0	 0
node_680090	OP450181.1	 0	0	 0	 0
node_986764	ON070761.1	 0	0	 0	 0
node_1173429	OV206468.1	 0	0	 0	 0
node_767081	OW015841.1	 0	0	 0	 0
node_1552131	OV088766.1	 0	0	 0	 0
node_377851	OR203849.1	 0	0	 0	 0
node_636344	node_636349	 0	0	 0	 0
node_1133163	OL879331.1	 0	0	 0	 0
node_25258	OD920212.1	 0	0	 0	 0
node_473602	OP724325.1	 0	0	 0	 0
node_1588679	OK578559.1	 0	0	 0	 0
node_1589540	node_1589541	 0	0	 0	 0
node_656596	node_656597	 0	0	 0	 0
node_1155028	OL975005.1	 0	0	 0	 0
node_850399	node_850530	 0	0	 0	 0
node_1628442	OM128527.1	 0	0	 0	 0
node_1206342	node_1206343	 0	0	 0	 0
node_1431371	node_1431406	 0	0	 0	 0
node_1641752	MZ154916.1	 0	0	 0	 0
node_1422019	OY598506.1	 0	0	 0	 0
node_1025471	node_1025712	 0	0	 0	 0
node_788543	OY696888.1	 0	0	 0	 0
node_1302374	OX643684.1	 0	0	 0	 0
node_1467022	node_1467024	 0	0	 0	 0
node_319902	OY996264.1	 0	0	 0	 0
node_933533	node_933620	 0	0	 0	 0
node_705036	PP578251.1	 0	0	 0	 0
node_270317	OX661794.1	 0	0	 0	 0
node_1610460	OU281905.1	 0	0	 0	 0
node_651839	OZ056610.1	 0	0	 0	 0
node_1562454	OV416744.1	 0	0	 0	 0
node_80575	OX557720.1	 0	0	 0	 0
node_712459	PP493106.1	 0	0	 0	 0
node_90635	OD912837.1	 0	0	 0	 0
node_461974	OP698723.1	 0	0	 0	 0
node_165405	OU420833.1	 0	0	 0	 0
node_365420	OQ619307.1	 0	0	 0	 0
node_1456397	OU378111.1	 0	0	 0	 0
node_327765	PP408571.1	 0	0	 0	 0
node_174618	node_174965	 0	0	 0	 0
node_1072180	MZ942690.1	 0	0	 0	 0
node_1243191	OX114470.1	 0	0	 0	 0
node_1212079	MZ843488.1	 0	0	 0	 0
node_1144149	OM161758.1	 0	0	 0	 0
node_790885	OX027652.1	 0	0	 0	 0
node_789470	OY270738.1	 0	0	 0	 0
node_999442	OW814817.1	 0	0	 0	 0
node_978762	ON037862.1	 0	0	 0	 0
node_940484	ON143017.1	 0	0	 0	 0
node_1660706	OK547557.1	 0	0	 0	 0
node_540723	node_540724	 0	0	 0	 0
node_1639343	node_1639363	 0	0	 0	 0
node_1347957	PP220411.1	 0	0	 0	 0
node_413192	OY791354.1	 0	0	 0	 0
node_1561200	OV426138.1	 0	0	 0	 0
node_834941	OY408869.1	 0	0	 0	 0
node_1028498	node_1028499	 0	0	 0	 0
node_14496	node_14499	 0	0	 0	 0
node_17974	OB994806.1	 0	0	 0	 0
node_226584	OX902554.1	 0	0	 0	 0
node_541219	OP383483.1	 0	0	 0	 0
node_762635	OW726529.1	 0	0	 0	 0
node_157189	OU010931.1	 0	0	 0	 0
node_1479152	node_1479153	 0	0	 0	 0
node_1201820	OL996790.1	 0	0	 0	 0
node_402437	OW543508.1	 0	0	 0	 0
node_1381156	node_1381423	 0	0	 0	 0
node_890333	OW665943.1	 0	0	 0	 0
node_203262	OU148297.1	 0	0	 0	 0
node_327260	node_327291	 0	0	 0	 0
node_1298657	OW338159.1	 0	0	 0	 0
node_1466618	OU915187.1	 0	0	 0	 0
node_1144968	OL643138.1	 0	0	 0	 0
node_245375	OY231986.1	 0	0	 0	 0
node_1297068	OW365002.1	 0	0	 0	 0
node_1298571	OV851291.1	 0	0	 0	 0
node_1212001	MZ698567.1	 0	0	 0	 0
node_794358	OY007264.1	 0	0	 0	 0
node_1545128	OV097576.1	 0	0	 0	 0
node_832000	OV996879.1	 0	0	 0	 0
node_391836	ON139968.1	 0	0	 0	 0
node_1366647	node_1366648	 0	0	 0	 0
node_1106335	OW097845.1	 0	0	 0	 0
node_1615858	ON194239.1	 0	0	 0	 0
node_1269310	OK665458.1	 0	0	 0	 0
node_1106408	OV156296.1	 0	0	 0	 0
node_1519895	OY563079.1	 0	0	 0	 0
node_1045089	OX773113.1	 0	0	 0	 0
node_1252748	OY470193.1	 0	0	 0	 0
node_64762	OR304699.1	 0	0	 0	 0
node_581076	OP269504.1	 0	0	 0	 0
node_339452	OQ376788.1	 0	0	 0	 0
node_1180233	node_1180241	 0	0	 0	 0
node_1017868	MZ565933.1	 0	0	 0	 0
node_1319569	ON170748.1	 0	0	 0	 0
node_231869	OW490836.1	 0	0	 0	 0
node_254439	OW454503.1	 0	0	 0	 0
node_1102516	OL819957.1	 0	0	 0	 0
node_1397210	OU879862.1	 0	0	 0	 0
node_1667888	OK548066.1	 0	0	 0	 0
node_1609017	OK496170.1	 0	0	 0	 0
node_701443	node_701446	 0	0	 0	 0
node_676914	node_676919	 0	0	 0	 0
node_646186	node_646187	 0	0	 0	 0
node_725900	OW683238.1	 0	0	 0	 0
node_858437	OM298754.1	 0	0	 0	 0
node_1487792	OU798301.1	 0	0	 0	 0
node_1532481	OY976686.1	 0	0	 0	 0
node_610592	OY823993.1	 0	0	 0	 0
node_380926	OY287749.1	 0	0	 0	 0
node_1154428	OR309732.1	 0	0	 0	 0
node_358490	OX420437.1	 0	0	 0	 0
node_880066	ON443612.1	 0	0	 0	 0
node_349952	node_349953	 0	0	 0	 0
node_190110	MZ216889.1	 0	0	 0	 0
node_82380	OV078155.1	 0	0	 0	 0
node_759771	PP039456.1	 0	0	 0	 0
node_1032951	OL874201.1	 0	0	 0	 0
node_401006	OW405463.1	 0	0	 0	 0
node_80475	OX590463.1	 0	0	 0	 0
node_276749	OW848077.1	 0	0	 0	 0
node_1455551	OY916614.1	 0	0	 0	 0
node_1115607	OU658311.1	 0	0	 0	 0
node_188216	MZ830445.1	 0	0	 0	 0
node_1532637	OU534017.1	 0	0	 0	 0
node_71923	OY966584.1	 0	0	 0	 0
node_1512567	OY323746.1	 0	0	 0	 0
node_1010254	OW547142.1	 0	0	 0	 0
node_1439656	OX563866.1	 0	0	 0	 0
node_929923	OM408521.1	 0	0	 0	 0
node_176265	MZ037647.1	 0	0	 0	 0
node_1395167	OU330130.1	 0	0	 0	 0
node_616139	OP767357.1	 0	0	 0	 0
node_1648315	node_1648316	 0	0	 0	 0
node_98457	OU198516.1	 0	0	 0	 0
node_1186093	OK016375.1	 0	0	 0	 0
node_1452615	OU710525.1	 0	0	 0	 0
node_362071	OX441590.1	 0	0	 0	 0
node_1156131	node_1156132	 0	0	 0	 0
node_151419	MZ101392.1	 0	0	 0	 0
node_1578934	OK518128.1	 0	0	 0	 0
node_983038	ON071614.1	 0	0	 0	 0
node_276224	OW470960.1	 0	0	 0	 0
node_971954	OM941335.1	 0	0	 0	 0
node_1577323	OK528299.1	 0	0	 0	 0
node_978661	OM854235.1	 0	0	 0	 0
node_378168	OQ550590.1	 0	0	 0	 0
node_1398401	OX959696.1	 0	0	 0	 0
node_315873	OR934949.1	 0	0	 0	 0
node_6455	node_6456	 0	0	 0	 0
node_1652506	OK424980.1	 0	0	 0	 0
node_1362835	OL994568.1	 0	0	 0	 0
node_296091	node_296093	 0	0	 0	 0
node_764455	OY122794.1	 0	0	 0	 0
node_894108	OW320006.1	 0	0	 0	 0
node_1443294	node_1443312	 0	0	 0	 0
node_1670531	node_1670535	 0	0	 0	 0
node_16340	OU268875.1	 0	0	 0	 0
node_434455	OY230553.1	 0	0	 0	 0
node_224334	OW486617.1	 0	0	 0	 0
node_725900	OW997193.1	 0	0	 0	 0
node_38579	MW242965.1	 0	0	 0	 0
node_538113	OR355961.1	 0	0	 0	 0
node_951918	OV938041.1	 0	0	 0	 0
node_1036988	OV407176.1	 0	0	 0	 0
node_1592924	MZ555820.1	 0	0	 0	 0
node_426601	OW681376.1	 0	0	 0	 0
node_1065433	OL576586.1	 0	0	 0	 0
node_1025993	FR996696.1	 0	0	 0	 0
node_1531264	OV172067.1	 0	0	 0	 0
node_669327	OQ287830.1	 0	0	 0	 0
node_784217	OW432847.1	 0	0	 0	 0
node_1652248	MW054145.1	 0	0	 0	 0
node_1107184	node_1107235	 0	0	 0	 0
node_436616	ON626115.1	 0	0	 0	 0
node_861278	PP044293.1	 0	0	 0	 0
node_477523	node_478126	 0	0	 0	 0
node_1122014	OL924734.1	 0	0	 0	 0
node_23601	OY388924.1	 0	0	 0	 0
node_1353302	OL686531.1	 0	0	 0	 0
node_1561885	OY002531.1	 0	0	 0	 0
node_418248	node_418266	 0	0	 0	 0
node_955230	PP225818.1	 0	0	 0	 0
node_812025	OW495092.1	 0	0	 0	 0
node_520778	OQ053440.1	 0	0	 0	 0
node_887613	ON188219.1	 0	0	 0	 0
node_1112969	OU439543.1	 0	0	 0	 0
node_504647	OQ080711.1	 0	0	 0	 0
node_152533	OL807121.1	 0	0	 0	 0
node_243720	OY220643.1	 0	0	 0	 0
node_1080901	OK497043.1	 0	0	 0	 0
node_317667	OR745109.1	 0	0	 0	 0
node_1512099	OV450453.1	 0	0	 0	 0
node_1499753	OV032207.1	 0	0	 0	 0
node_1197676	MZ621753.1	 0	0	 0	 0
node_520181	OQ113940.1	 0	0	 0	 0
node_30007	node_30008	 0	0	 0	 0
node_894617	node_924294	 0	0	 0	 0
node_1450157	OL318165.1	 0	0	 0	 0
node_725900	OX057432.1	 0	0	 0	 0
node_63751	MW476643.1	 0	0	 0	 0
node_1156346	OM140086.1	 0	0	 0	 0
node_1291277	node_1291278	 0	0	 0	 0
node_1340869	OL716260.1	 0	0	 0	 0
node_1448591	OV173820.1	 0	0	 0	 0
node_713529	PP788783.1	 0	0	 0	 0
node_1052662	OU320733.1	 0	0	 0	 0
node_1207611	node_1209847	 0	0	 0	 0
node_1536175	node_1536177	 0	0	 0	 0
node_28827	node_28830	 0	0	 0	 0
node_477863	OR023254.1	 0	0	 0	 0
node_1504249	OU371358.1	 0	0	 0	 0
node_387203	OY746276.1	 0	0	 0	 0
node_744826	OX050057.1	 0	0	 0	 0
node_1218267	ON212735.1	 0	0	 0	 0
node_280669	PP419581.1	 0	0	 0	 0
node_1077491	OL926831.1	 0	0	 0	 0
node_1670592	node_1670598	 0	0	 0	 0
node_953569	OV934211.1	 0	0	 0	 0
node_1487859	OU573641.1	 0	0	 0	 0
node_874505	OM089541.1	 0	0	 0	 0
node_1531421	OV630083.1	 0	0	 0	 0
node_19694	OD898658.1	 0	0	 0	 0
node_1620728	MW871258.1	 0	0	 0	 0
node_93465	MW157082.1	 0	0	 0	 0
node_969262	OW814293.1	 0	0	 0	 0
node_526159	OP239816.1	 0	0	 0	 0
node_729240	OW776431.1	 0	0	 0	 0
node_798711	BS014115.1	 0	0	 0	 0
node_1565080	OY133154.1	 0	0	 0	 0
node_246630	OW603462.1	 0	0	 0	 0
node_189931	OK192696.1	 0	0	 0	 0
node_1134860	node_1134861	 0	0	 0	 0
node_1159492	OL921155.1	 0	0	 0	 0
node_1438087	node_1438098	 0	0	 0	 0
node_770377	OW707422.1	 0	0	 0	 0
node_690857	node_690858	 0	0	 0	 0
node_1119808	OK013980.1	 0	0	 0	 0
node_1169417	OL594331.1	 0	0	 0	 0
node_1345413	node_1345414	 0	0	 0	 0
node_1597509	OK173930.1	 0	0	 0	 0
node_870675	OM231969.1	 0	0	 0	 0
node_1081409	OL992883.1	 0	0	 0	 0
node_121504	PP609441.1	 0	0	 0	 0
node_1002234	OY931149.1	 0	0	 0	 0
node_87472	OA976749.1	 0	0	 0	 0
node_1546911	OU712268.1	 0	0	 0	 0
node_1659111	node_1659112	 0	0	 0	 0
node_843056	OV711695.1	 0	0	 0	 0
node_983721	OM796760.1	 0	0	 0	 0
node_257463	ON415159.1	 0	0	 0	 0
node_703395	node_703398	 0	0	 0	 0
node_1344025	MZ950221.1	 0	0	 0	 0
node_773272	OX196572.1	 0	0	 0	 0
node_628960	OX341035.1	 0	0	 0	 0
node_144756	OX642015.1	 0	0	 0	 0
node_76643	node_76644	 0	0	 0	 0
node_174747	MZ226409.1	 0	0	 0	 0
node_1473258	OX509857.1	 0	0	 0	 0
node_326139	node_326140	 0	0	 0	 0
node_1423553	OV018591.1	 0	0	 0	 0
node_767613	OW715154.1	 0	0	 0	 0
node_731997	OW769220.1	 0	0	 0	 0
node_74959	MZ064609.1	 0	0	 0	 0
node_1604813	OU333686.1	 0	0	 0	 0
node_1557641	OU576404.1	 0	0	 0	 0
node_947760	OM962238.1	 0	0	 0	 0
node_1459319	OY878665.1	 0	0	 0	 0
node_909987	OW062335.1	 0	0	 0	 0
node_759937	OW587842.1	 0	0	 0	 0
node_1428784	OY901091.1	 0	0	 0	 0
node_251770	OW265408.1	 0	0	 0	 0
node_419379	OY311700.1	 0	0	 0	 0
node_1079589	OP566059.1	 0	0	 0	 0
node_695586	PQ028530.1	 0	0	 0	 0
node_977016	ON615251.1	 0	0	 0	 0
node_924396	OM921109.1	 0	0	 0	 0
node_401530	OY209772.1	 0	0	 0	 0
node_22769	OX575627.1	 0	0	 0	 0
node_271182	OX920314.1	 0	0	 0	 0
node_278655	ON449718.1	 0	0	 0	 0
node_37899	node_38013	 0	0	 0	 0
node_556822	OY244826.1	 0	0	 0	 0
node_1460667	OX586837.1	 0	0	 0	 0
node_1479467	OU891286.1	 0	0	 0	 0
node_1302524	node_1302578	 0	0	 0	 0
node_331807	node_331808	 0	0	 0	 0
node_114482	OU039270.1	 0	0	 0	 0
node_22372	OU812848.1	 0	0	 0	 0
node_72047	MT831163.1	 0	0	 0	 0
node_1049265	OX512444.1	 0	0	 0	 0
node_1373621	OM448726.1	 0	0	 0	 0
node_1519210	node_1519211	 0	0	 0	 0
node_1	OY975430.1	 0	0	 0	 0
node_874208	OM088762.1	 0	0	 0	 0
node_1119825	OL837000.1	 0	0	 0	 0
node_1627500	PP119496.1	 0	0	 0	 0
node_1096294	OL857693.1	 0	0	 0	 0
node_1251164	OV166891.1	 0	0	 0	 0
node_1231119	OW499909.1	 0	0	 0	 0
node_274647	OX069571.1	 0	0	 0	 0
node_122394	OU226394.1	 0	0	 0	 0
node_1486318	OU821284.1	 0	0	 0	 0
node_1511102	OV382957.1	 0	0	 0	 0
node_1652800	MW593847.1	 0	0	 0	 0
node_1462160	OU856509.1	 0	0	 0	 0
node_1185912	OK594982.1	 0	0	 0	 0
node_1207979	OL656312.1	 0	0	 0	 0
node_1490626	OV040057.1	 0	0	 0	 0
node_194123	OU059388.1	 0	0	 0	 0
node_1222410	node_1222427	 0	0	 0	 0
node_604107	OQ166087.1	 0	0	 0	 0
node_332495	node_344698	 0	0	 0	 0
node_454579	OX844523.1	 0	0	 0	 0
node_1103357	OM690871.1	 0	0	 0	 0
node_1460667	node_1537267	 128	6	 128	 0
node_1407380	node_1407850	 0	0	 0	 0
node_1587844	OL929056.1	 0	0	 0	 0
node_999106	OV427903.1	 0	0	 0	 0
node_1205206	OL563903.1	 0	0	 0	 0
node_612696	OY093598.1	 0	0	 0	 0
node_1502384	OY378073.1	 0	0	 0	 0
node_1656116	MW338801.1	 0	0	 0	 0
node_616292	OP304617.1	 0	0	 0	 0
node_1214228	OM086000.1	 0	0	 0	 0
node_121884	OK194536.1	 0	0	 0	 0
node_918425	OW694440.1	 0	0	 0	 0
node_1565252	OU596081.1	 0	0	 0	 0
node_163451	OU160664.1	 0	0	 0	 0
node_28737	OC999905.1	 0	0	 0	 0
node_725900	node_760099	 0	0	 0	 0
node_1248105	OV626381.1	 0	0	 0	 0
node_1570888	OK343991.1	 0	0	 0	 0
node_930705	node_930706	 0	0	 0	 0
node_162974	OK193766.1	 0	0	 0	 0
node_803428	node_803438	 0	0	 0	 0
node_733931	node_734515	 0	0	 0	 0
node_427680	OW405202.1	 0	0	 0	 0
node_123631	OU037289.1	 0	0	 0	 0
node_1248589	node_1248590	 0	0	 0	 0
node_79633	node_79643	 0	0	 0	 0
node_283850	OY736776.1	 0	0	 0	 0
node_434121	OY208589.1	 0	0	 0	 0
node_312590	OR859028.1	 0	0	 0	 0
node_1487833	OU474483.1	 0	0	 0	 0
node_391836	ON632773.1	 0	0	 0	 0
node_1579506	OU315703.1	 0	0	 0	 0
node_1235913	OV856489.1	 0	0	 0	 0
node_353957	OQ832905.1	 0	0	 0	 0
node_1243463	OX940422.1	 0	0	 0	 0
node_1540218	OV054800.1	 0	0	 0	 0
node_1107462	OY859387.1	 0	0	 0	 0
node_883353	OW690621.1	 0	0	 0	 0
node_409102	OQ300564.1	 0	0	 0	 0
node_1413172	OU765970.1	 0	0	 0	 0
node_656801	OY026930.1	 0	0	 0	 0
node_697523	node_697524	 0	0	 0	 0
node_89979	OD904718.1	 0	0	 0	 0
node_1488150	OU679312.1	 0	0	 0	 0
node_69140	MZ865790.1	 0	0	 0	 0
node_380749	OX461991.1	 0	0	 0	 0
node_174550	OK182939.1	 0	0	 0	 0
node_335583	OQ817152.1	 0	0	 0	 0
node_872140	ON039888.1	 0	0	 0	 0
node_1439966	OU864142.1	 0	0	 0	 0
node_449675	OX277045.1	 0	0	 0	 0
node_891041	OM520734.1	 0	0	 0	 0
node_819977	OW521515.1	 0	0	 0	 0
node_601304	OP449896.1	 0	0	 0	 0
node_1066099	OK341317.1	 0	0	 0	 0
node_1508460	OV395359.1	 0	0	 0	 0
node_381568	OX425454.1	 0	0	 0	 0
node_113978	FR992484.1	 0	0	 0	 0
node_1164223	OK517532.1	 0	0	 0	 0
node_270850	OW718122.1	 0	0	 0	 0
