Parent	Child	PanMAN_Diff	MAFFT_Diff
node_17200	MEX/YUC_9418/2022|OR153715.1|2022-06-23	859	477
node_17201	USA/IN-CDC-LC0832447/2022|OP281809.1|2022-08-04	350	350
node_17202	node_17203	0	0
node_17203	node_17204	0	0
node_17201	USA/MI-CDC-QDX40623328/2022|OP368913.1|2022-08-22	397	397
node_17193	node_17202	1	1
node_17204	Denmark/DCGC-567562/2022|OX322194.1|2022-08-08	630	630
node_17204	Denmark/DCGC-552138/2022|OX275093.1|2022-07-13	860	614
node_17203	node_17205	0	0
node_17205	node_17206	1	1
node_17205	Denmark/DCGC-637799/2023|OY797391.1|2023-01-08	622	622
node_17207	node_17208	35	35
node_17206	England/LSPA-3E9F3CA/2022|OX162716.1|2022-06-28	1025	589
node_17208	Germany/IMS-10327-CVDP-1CCD748E-BE91-4BB2-8F86-D0B78812A2F5/2022|OY039922.1|2022-11-28	432	432
node_17214	Germany/IMS-10146-CVDP-7835B10D-28E1-409A-A015-9616E709563E/2022|OY188187.1|2022-06-23	439	439
node_17202	node_17207	2	2
node_17206	Denmark/DCGC-603188/2022|OY832485.1|2022-10-27	628	628
node_17210	Germany/IMS-10122-CVDP-F77B780C-6217-43B8-8397-2820D7653526/2022|OX902049.1|2022-06-01	389	389
node_17208	USA/CA-CDC-LC0734393/2022|ON940625.1|2022-06-20	638	638
node_17207	node_17209	457	21
node_17192	node_17211	0	0
node_17209	Germany/IMS-10219-CVDP-7426BDF8-9699-4D7F-8934-EB0854970A8D/2022|OY163777.1|2022-06-16	389	389
node_17215	USA/CT-CDC-2-6651819/2022|OQ075476.1|2022-10-31	883	447
node_17209	node_17210	0	0
node_17213	node_17214	0	0
node_17210	Germany/IMS-10082-CVDP-AE013F0B-B435-42ED-8A7C-D9843075A912/2022|OY156226.1|2022-06-30	853	418
node_17212	node_17213	1	1
node_17211	node_17212	7	7
node_17213	node_17215	53	53
node_17215	node_17216	132	7
node_17217	node_17219	35	35
node_17212	node_17217	10	10
node_17221	node_17222	7	7
node_17216	England/PHEC-YYG19EG/2022|OX965382.1|2022-08-04	674	674
node_17217	node_17218	51	51
node_17224	node_17225	2	2
node_17214	USA/NE-NM_L360170400/2022|OQ770207.1|2022-12-14	841	405
node_17218	Denmark/DCGC-590029/2022|OY849001.1|2022-09-29	927	591
node_17220	Germany/IMS-10013-CVDP-2FE24B01-3764-4967-9EF0-C7ABD0277DC9/2023|OY261800.1|2023-03-14	743	576
node_17219	node_17220	439	4
node_17216	England/PHEC-YYGHFDS/2022|OX777554.1|2022-09-14	743	696
node_17219	Denmark/DCGC-589230/2022|OY852868.1|2022-09-26	654	654
node_17231	node_17232	0	0
node_17227	Germany/IMS-10004-CVDP-31467DD8-5B4B-4140-BEB7-51F482DCD8F6/2023|OY229116.1|2023-01-30	1223	626
node_17222	node_17224	425	426
node_17220	USA/CA-CDPH-FS47307114/2023|OR021275.1|2023-01-11	526	526
node_17223	Germany/IMS-10219-CVDP-819E0730-545A-4B46-A212-DDFEF3277964/2022|OY127810.1|2022-10-28	23	23
node_17211	node_17221	0	0
node_17225	Germany/IMS-10116-CVDP-180E60B7-4966-446A-9D53-10FD7EDC89DF/2023|OX946540.1|2023-01-31	825	1
node_17232	node_17233	446	10
node_17218	USA/NV-CDC-QDX39324214/2022|OP194992.1|2022-07-22	411	411
node_17229	USA/PA-CDC-LC0802667/2022|OP167380.1|2022-07-25	782	346
node_17223	USA/PA-CDC-STM-87P8BYSUE/2022|OQ132124.1|2022-12-14	256	241
node_17228	node_17229	0	0
node_17222	node_17223	846	410
node_17234	USA/AZ-CDC-LC0812638/2022|OP200741.1|2022-07-25	448	448
node_17237	Scotland/LSPA-3F6B85E/2022|OX327579.1|2022-08-18	876	562
node_17225	Germany/IMS-10116-CVDP-145CAB4B-C08F-48F6-93F5-741DDF464599/2023|OX941843.1|2023-01-30	2	2
node_17224	Germany/IMS-10116-CVDP-03A102D6-B62B-4D44-958B-9502BB4E3362/2023|OY128656.1|2023-02-15	0	0
node_17221	node_17226	59	60
node_17236	node_17237	0	0
node_17233	node_17235	0	0
node_17226	node_17228	0	0
node_17235	USA/FL-BPHL-10956/2022|OP095925.1|2022-07-27	397	397
node_17232	node_17236	27	27
node_17237	USA/MA-CDC-QDX40521127/2022|OP365889.1|2022-08-19	432	432
node_17191	node_17230	58	59
node_17228	USA/PA-CDC-LC0886188/2022|OP543919.1|2022-09-12	709	347
node_17230	node_17231	0	0
node_17226	node_17227	15	15
node_17234	Germany/IMS-10013-CVDP-7001D9CA-0739-48A6-AFAE-59C2B902E783/2022|OY099443.1|2022-10-14	507	507
node_17236	node_17238	0	0
node_17229	USA/WA-CDC-LC0840383/2022|OP307627.1|2022-08-12	345	345
node_17233	node_17234	0	0
node_17227	USA/NV-CDC-QDX39612397/2022|OP259032.1|2022-08-01	827	403
node_17238	node_17239	52	5
node_17238	USA/CA-CDC-STM-2U87P6TV4/2022|OQ139072.1|2022-12-14	522	522
node_17235	USA/MA-CDCBI-CRSP_RHRFVB3XVJKDOSXV/2022|OQ108104.1|2022-12-07	902	85
node_17240	node_17241	12	12
node_17239	USA/AZ-CDC-LC0912173/2022|OP867657.1|2022-10-06	685	371
node_17241	node_17243	0	0
node_17231	node_17240	2	2
node_17239	USA/AZ-CDC-LC0912173/2022|OP707080.1|2022-10-06	807	371
node_17241	node_17242	78	78
node_17242	USA/IL-CDC-QDX39080465/2022|OP154928.1|2022-07-15	905	476
node_17242	England/LSPA-3F18B93/2022|OX262574.1|2022-07-24	536	536
node_17243	USA/UT-UPHL-221122345956/2022|OP936361.1|2022-11-05	423	423
node_17243	node_17244	73	73
node_17244	USA/FL-CDC-STM-NNQHQJUP5/2022|OP370187.1|2022-08-16	446	446
node_17244	USA/MN-CDC-STM-N8YADXQJT/2022|OP988590.1|2022-11-26	985	451
node_17245	node_17246	376	12
node_17240	node_17245	0	0
node_17247	USA/RI-CDC-LC0905999/2022|OP670360.1|2022-09-28	410	410
node_17246	England/QEUH-3EDC09D/2022|OX245519.1|2022-07-08	520	520
node_17245	node_17247	0	0
node_17246	USA/UT-UPHL-221110713245/2022|OP856232.1|2022-10-23	422	422
node_17247	node_17248	9	9
node_17230	node_17249	0	0
node_17249	node_17250	1	1
node_17250	node_17251	3	3
node_17248	England/PHEC-YYGF1BH/2022|OX967034.1|2022-07-13	751	586
node_17248	USA/NJ-CDC-LC0903805/2022|OP662168.1|2022-10-02	843	407
node_17252	USA/WI-CDC-LC0816292/2022|OP224411.1|2022-07-29	186	186
node_17251	node_17253	0	0
node_17251	node_17252	684	248
node_17253	node_17254	1	1
node_17254	Denmark/DCGC-564755/2022|OX324913.1|2022-08-08	923	559
node_17252	MEX/MEX_8925/2022|OR153091.1|2022-06-10	398	392
node_17253	USA/VA-CDC-QDX40660218/2022|OP369005.1|2022-08-23	404	404
node_17256	MEX/BCN-IBT-IMSS-8997/2022|OR155230.1|2022-07-25	452	452
node_17254	USA/OH-CDC-LC0839687/2022|OP306765.1|2022-08-10	843	407
node_17250	node_17255	0	0
node_17255	node_17256	8	8
node_17255	node_17257	0	0
node_17259	node_17260	0	0
node_17256	USA/CA-OC-3817/2022|OP314051.1|2022-08-15	839	403
node_17249	node_17259	64	64
node_17257	node_17258	65	65
node_17258	Denmark/DCGC-548151/2022|OX237493.1|2022-07-10	1073	637
node_17260	node_17261	0	0
node_17259	node_17264	0	0
node_17258	Denmark/DCGC-556565/2022|OX276980.1|2022-07-28	675	675
node_17260	node_17262	0	0
node_17261	Denmark/DCGC-553873/2022|OX289325.1|2022-07-21	1054	618
node_17257	USA/NY-CDC-LC0850583/2022|OP350362.1|2022-08-17	523	523
node_17261	Denmark/DCGC-562647/2022|OX293603.1|2022-07-14	615	615
node_17264	node_17266	0	0
node_17262	Denmark/DCGC-558395/2022|OX287070.1|2022-07-27	614	614
node_17264	node_17265	0	0
node_17263	Denmark/DCGC-542176/2022|OX227752.1|2022-07-01	614	614
node_17263	Denmark/DCGC-558650/2022|OX279412.1|2022-08-01	615	615
node_17265	Denmark/DCGC-546448/2022|OX239415.1|2022-07-07	1049	613
node_17262	node_17263	0	0
node_17266	Denmark/DCGC-551341/2022|OX275811.1|2022-07-11	861	615
node_17267	Denmark/DCGC-544639/2022|OX226332.1|2022-07-04	613	613
node_17190	node_17268	102	102
node_17266	node_17267	1	1
node_17273	Denmark/DCGC-571452/2022|OX329918.1|2022-08-22	637	637
node_17268	node_17269	21	21
node_17267	Denmark/DCGC-567693/2022|OX324036.1|2022-08-11	617	617
node_17265	Denmark/DCGC-544465/2022|OX290020.1|2022-07-03	860	614
node_17270	node_17271	20	20
node_17271	node_17272	0	0
node_17271	node_17275	2	2
node_17269	node_17270	0	0
node_17284	node_17285	436	0
node_17273	Denmark/DCGC-554396/2022|OX286574.1|2022-07-21	638	638
node_17272	node_17273	0	0
node_17277	Denmark/DCGC-535687/2022|OX226689.1|2022-06-17	635	635
node_17283	Denmark/DCGC-531014/2022|OX218935.1|2022-06-08	613	613
node_17272	node_17274	2	2
node_17275	node_17277	4	4
node_17276	USA/CO-CDPHE-2103681945/2022|OP744940.1|2022-10-03	536	536
node_17278	Denmark/DCGC-532274/2022|OX220219.1|2022-06-17	633	633
node_17285	Denmark/DCGC-591938/2022|OY855971.1|2022-10-02	623	623
node_17275	node_17276	1	1
node_17270	node_17279	1	1
node_17280	node_17281	171	171
node_17283	Denmark/DCGC-548911/2022|OX236642.1|2022-07-07	624	624
node_17274	Germany/IMS-10122-CVDP-EF5561BD-FB87-49CD-BB99-377D5DD9A91C/2022|OY264237.1|2022-08-24	396	396
node_17277	node_17278	1	1
node_17282	node_17283	1	1
node_17278	Denmark/DCGC-534973/2022|OX220609.1|2022-06-17	1071	635
node_17285	Germany/IMS-10004-CVDP-2C68DBCC-1D66-48E1-8026-247AB96766C8/2022|OY027528.1|2022-09-14	495	495
node_17287	USA/FL-CDC-STM-EQ2XT7FTW/2022|OP607391.1|2022-09-23	446	446
node_17288	node_17289	26	26
node_17280	node_17282	0	0
node_17281	Denmark/DCGC-534777/2022|OX217414.1|2022-06-17	884	448
node_17276	Denmark/DCGC-542916/2022|OX222577.1|2022-06-29	637	637
node_17274	Denmark/DCGC-556350/2022|OX281747.1|2022-07-26	1072	636
node_17282	Denmark/DCGC-533987/2022|OX220155.1|2022-06-18	615	615
node_17279	node_17284	0	0
node_17284	node_17286	144	144
node_17286	node_17287	2	2
node_17286	USA/CA-CDC-STM-RMRZ974NB/2022|OP148811.1|2022-07-25	445	445
node_17287	Germany/IMS-10004-CVDP-5E27D977-E7B7-4619-B219-B4691D538FBA/2022|OY067862.1|2022-07-21	895	459
node_17281	Denmark/DCGC-535066/2022|OX220419.1|2022-06-19	448	448
node_17279	node_17280	1	1
node_17290	node_17291	26	52
node_17289	node_17290	33	33
node_17291	USA/FL-CDC-STM-QDUPEVXWX/2022|OP553525.1|2022-09-14	480	480
node_17290	node_17292	237	237
node_17269	node_17288	60	60
node_17291	Wales/PHWC-PJ7SOM/2022|OY470283.1|2022-06-18	446	446
node_17292	node_17293	101	151
node_17292	England/PHEC-YY8OCFN/2022|OX744669.1|2022-11-27	332	285
node_17293	USA/ME-CDC-QDX41845833/2022|OP625211.1|2022-09-25	594	158
node_17293	USA/NY-CDC-QDX40577708/2022|OP367566.1|2022-08-21	632	158
node_17294	node_17295	5	5
node_17295	England/LSPA-3E89AFB/2022|OX157760.1|2022-06-24	537	537
node_17295	USA/MA-CDCBI-CRSP_GXWO6GLVTMT3CEA6/2022|OP847554.1|2022-11-04	8	8
node_17289	node_17294	0	0
node_17294	node_17296	26	26
node_17296	USA/IN-CDC-LC1004955/2023|OQ431943.1|2023-01-27	356	356
node_17296	node_17297	0	0
node_17299	node_17300	3	3
node_17288	node_17298	0	0
node_17297	USA/NJ-CDC-LC0758250/2022|OP014668.1|2022-07-01	342	342
node_17297	Denmark/DCGC-557689/2022|OX279992.1|2022-07-28	672	554
node_17300	Denmark/DCGC-545381/2022|OX230617.1|2022-07-04	630	630
node_17298	node_17299	73	73
node_17302	USA/CA-CDPH-500090997/2022|OQ650661.1|2022-11-29	107	107
node_17300	England/QEUH-3F0CED5/2022|OX260738.1|2022-07-20	610	610
node_17301	Scotland/EDB64447/2022|OY382144.1|2022-06-16	1038	602
node_17301	node_17302	442	442
node_17299	node_17301	0	0
node_17302	USA/CA-CDC-QDX42300564/2022|OP679462.1|2022-10-07	179	134
node_17298	node_17303	2	2
node_17303	node_17304	0	0
node_17303	node_17305	84	84
node_17305	node_17306	0	0
node_17304	USA/NJ-CDC-LC0910985/2022|OP867686.1|2022-10-06	447	419
node_17304	USA/CA-CDC-LC0825293/2022|OP248693.1|2022-08-06	410	410
node_17306	USA/TX-CDC-STM-HHXK5TYP9/2022|ON899777.1|2022-06-20	444	444
node_17268	node_17307	181	98
node_17305	USA/FL-CDC-STM-WMSF5VRR7/2022|OP369461.1|2022-08-14	441	441
node_17310	node_17312	0	0
node_17306	USA/CA-CDC-QDX40816689/2022|OP411664.1|2022-08-27	469	469
node_17309	node_17310	9	9
node_17311	Scotland/LSPA-3E65442/2022|OX112629.1|2022-06-16	446	446
node_17307	node_17308	15	10
node_17313	node_17314	12	12
node_17318	node_17319	9	9
node_17308	node_17309	14	14
node_17310	node_17311	55	55
node_17316	Denmark/DCGC-565350/2022|OX323247.1|2022-08-11	448	448
node_17314	USA/MD-CDC-QDX40816212/2022|OP411867.1|2022-08-28	396	396
node_17319	MEX/JAL_9844/2022|OR154799.1|2022-07-17	426	426
node_17311	Switzerland/TG-ETHZ-38003007/2022|OX296865.2|2022-07-25	454	454
node_17317	node_17318	0	0
node_17309	node_17313	0	0
node_17312	Slovakia/RNA/2022|OX286615.1|2022-07-21	499	519
node_17313	node_17315	90	99
node_17308	node_17317	0	0
node_17314	USA/FL-CDC-QDX39413465/2022|OP192275.1|2022-07-24	427	398
node_17316	Denmark/DCGC-537116/2022|OX230974.1|2022-06-21	468	468
node_17320	node_17321	0	0
node_17315	node_17316	436	0
node_17320	Denmark/DCGC-574438/2022|OY768963.1|2022-08-31	627	625
node_17322	node_17323	2	2
node_17328	node_17329	68	68
node_17315	Denmark/DCGC-544915/2022|OX221610.1|2022-07-03	447	447
node_17322	node_17324	0	0
node_17312	Wales/LSPA-3F570B7/2022|OX284626.1|2022-08-09	941	505
node_17329	USA/NC-CDC-STM-4RWTYV4MG/2022|OP078303.1|2022-07-14	523	523
node_17317	node_17322	4	4
node_17319	Denmark/DCGC-596314/2022|OY835198.1|2022-10-03	553	553
node_17329	USA/TX-CDC-QDX42394566/2022|OP708538.1|2022-10-08	400	400
node_17321	USA/CA-CDC-LC0836467/2022|OP282572.1|2022-08-06	900	464
node_17318	node_17320	66	66
node_17324	USA/VA-VTVAS3-GSC36818/2022|OP327049.1|2022-06-24	409	409
node_17325	USA/CA-CDC-LC0932019/2022|OP875486.1|2022-11-06	377	377
node_17321	Switzerland/VD-CHUV-GEN13326/2022|OX382509.1|2022-09-15	620	620
node_17324	node_17325	8	8
node_17327	node_17328	0	0
node_17325	USA/CA-CDC-LC0779146/2022|OP064260.1|2022-07-11	409	409
node_17323	USA/MI-CDC-LC0882030/2022|OP519100.1|2022-09-07	383	383
node_17331	USA/CO-CDPHE-2103539466/2022|OP318031.1|2022-07-09	513	513
node_17339	node_17340	431	7
node_17333	USA/NY-CDC-LC0814429/2022|OP225248.1|2022-08-02	506	506
node_17326	node_17336	9	9
node_17334	node_17335	10	10
node_17323	USA/NY-CDC-QDX44244861/2022|OQ085648.1|2022-11-30	412	412
node_17326	node_17327	0	0
node_17327	node_17332	0	0
node_17336	node_17337	0	0
node_17338	USA/CO-CDC-LC0822206/2022|OP240062.1|2022-08-02	849	413
node_17307	node_17326	79	79
node_17328	node_17330	2	2
node_17334	USA/AZ-CDC-STM-HYF7ZW7FQ/2022|ON958773.1|2022-06-28	519	519
node_17333	USA/MI-SH_MSU-F08_I_0039_46/2022|OQ778489.1|2022-09-29	544	544
node_17338	USA/UT-UPHL-220923584378/2022|OP556906.2|2022-08-29	576	576
node_17340	USA/NMDOH-2022137121/2022|OP998994.1|2022-09-29	406	406
node_17335	USA/EBWU004817/2022|OP820793.1|2022-09	549	549
node_17330	USA/MI-CDC-LC0801969/2022|OP167890.1|2022-07-27	414	414
node_17335	USA/AZ-CDC-LC0899927/2022|OP660073.1|2022-09-27	342	342
node_17330	node_17331	9	9
node_17337	node_17338	10	10
node_17331	USA/MI-CDC-STM-HB6GAYQ6K/2022|OP570675.1|2022-09-17	545	516
node_17332	node_17333	74	0
node_17339	USA/USA_UT-IDEL-2022111035_2022_MN908947.3/2022|OP879379.1|2022-11-06	541	541
node_17342	USA/OH-CDC-LC0811598/2022|OP200617.1|2022-07-24	420	420
node_17336	node_17341	29	29
node_17332	node_17334	0	0
node_17337	node_17339	7	7
node_17340	USA/CO-CDPHE-2103611949/2022|OP530209.1|2022-08-13	505	505
node_17341	node_17342	0	0
node_17342	USA/VA-CDC-STM-D8GK7J863/2022|OP319195.1|2022-08-10	879	443
node_17343	USA/TX-CDC-STM-744KHKVNU/2022|OP400174.1|2022-08-27	446	446
node_17341	node_17343	38	38
node_17344	USA/CA-CDC-STM-4HX4D9M2U/2022|ON939353.1|2022-06-27	441	441
node_17344	USA/MO-CDC-LC0826964/2022|OP247989.1|2022-08-02	430	430
node_17343	node_17344	0	0
node_17189	node_17345	172	145
node_17345	node_17346	40	33
node_17349	node_17350	62	62
node_17351	USA/2405881/2022|OR093656.1|2022-11-21	653	369
node_17348	node_17349	9	9
node_17347	node_17348	0	0
node_17351	USA/NMDOH-2022145238/2022|OQ058930.1|2022-11-01	515	515
node_17350	node_17351	0	0
node_17346	node_17347	144	144
node_17350	node_17352	0	0
node_17352	Germany/IMS-10370-CVDP-83FA3D6B-CD43-48DA-95FF-66791D52C0E5/2022|OY058291.1|2022-07-26	369	369
node_17352	USA/CA-LACPHL-AF15862/2022|OP839327.1|2022-10-19	864	376
node_17349	node_17353	0	0
node_17353	node_17354	3	3
node_17354	USA/AZ-CDC-LC0953817/2022|OQ072549.1|2022-12-03	388	388
node_17353	node_17355	2	2
node_17354	USA/CA-CDC-QDX40622350/2022|OP367953.1|2022-08-20	667	383
node_17355	USA/WA-UW-22092101598/2022|OP678514.1|2022-09-21	412	413
node_17357	node_17358	772	0
node_17355	node_17356	0	0
node_17360	USA/NV-CDC-QDX40817017/2022|OP412284.1|2022-08-29	3	3
node_17356	USA/VA-CDC-LC0830562/2022|OP283406.1|2022-08-08	284	284
node_17358	node_17359	2	2
node_17359	USA/CA-CDC-LC0750317/2022|ON976992.1|2022-06-28	843	355
node_17360	node_17361	0	0
node_17356	USA/NC-CDC-LC0715170/2022|ON885066.1|2022-06-15	1056	284
node_17362	node_17363	77	77
node_17363	Slovakia/RNA/2023|OX449233.1|2023-01-16	924	437
node_17348	node_17357	2	2
node_17363	USA/TX-CDC-STM-9MMYM96FN/2022|ON853075.1|2022-06-12	419	419
node_17367	node_17368	0	0
node_17361	USA/OH-CDC-QDX41497861/2022|OP568215.1|2022-09-14	1229	7
node_17359	USA/CA-CDC-STM-G4DWKRYVQ/2022|OP149309.1|2022-07-26	779	495
node_17357	node_17362	0	0
node_17372	node_17373	2	2
node_17370	node_17371	2	2
node_17365	USA/MD-CDC-QDX41638291/2022|OP577362.1|2022-09-20	1128	386
node_17370	USA/NC-CDC-QDX38969215/2022|OP125884.1|2022-07-12	1142	370
node_17358	node_17360	367	367
node_17367	node_17372	0	0
node_17361	USA/NC-CDC-QDX38876001/2022|OP112118.1|2022-07-10	0	0
node_17372	node_17374	4	4
node_17362	node_17364	1	1
node_17369	USA/CA-CDC-QDX39341102/2022|OP194520.1|2022-07-21	1142	370
node_17377	node_17379	0	0
node_17373	USA/MA-CDC-QDX42257217/2022|OP772891.1|2022-10-07	376	376
node_17364	node_17365	15	15
node_17364	USA/MA-CDC-QDX42395013/2022|OP721818.1|2022-10-10	371	371
node_17347	node_17366	0	0
node_17366	node_17367	0	0
node_17374	USA/NJ-CDC-QDX43116511/2022|OP813923.1|2022-10-28	657	373
node_17371	USA/MO-CDC-QDX44621861/2022|OQ156888.1|2022-12-13	371	371
node_17368	node_17369	0	0
node_17371	USA/VA-CDC-LC0855470/2022|OP386028.1|2022-08-22	421	392
node_17368	node_17370	0	0
node_17366	node_17376	3	3
node_17375	Germany/IMS-10202-CVDP-A58F3498-3D06-4993-BA2A-64E4BCF70101/2022|OY258778.1|2022-07-02	382	382
node_17373	Japan/SZ-NIG-Y222283/2022|BS006441.1|2022-11-26	430	430
node_17376	node_17377	0	0
node_17375	Germany/IMS-10150-CVDP-ABD7F3E9-DBD5-4B36-AD4A-2F8D71175748/2022|OY053384.1|2022-10-18	636	607
node_17380	MEX/CMX_1995/2022|OR157029.1|2022-08-01	785	604
node_17381	node_17383	21	24
node_17378	USA/NY-CDC-LC0857929/2022|OP387150.1|2022-08-24	388	388
node_17369	USA/NC-CDC-QDX38720963/2022|OP068733.1|2022-07-05	372	372
node_17365	USA/CA-CDC-LC0736710/2022|ON941631.1|2022-06-23	475	475
node_17379	node_17380	164	137
node_17387	node_17388	117	88
node_17377	node_17378	4	4
node_17374	node_17375	13	13
node_17390	England/LSPA-32670BED/2022|OX410541.1|2022-12-31	431	431
node_17382	USA/CO-CDPHE-2103403158/2022|OP003279.1|2022-06-22	642	642
node_17378	Germany/IMS-10201-CVDP-F4E2FC89-9143-4477-8358-CC8B2C69911A/2022|OY033620.1|2022-10-13	415	415
node_17376	node_17381	274	275
node_17384	Wales/PHWC-PKD31A/2022|OY448614.1|2022-08-31	741	741
node_17386	node_17387	142	142
node_17383	MEX/CMX_1917/2022|OR154044.1|2022-07-10	631	631
node_17388	node_17389	0	0
node_17387	node_17391	0	0
node_17379	USA/OH-CDC-QDX46276370/2023|OQ445115.1|2023-01-31	663	380
node_17346	node_17385	43	14
node_17380	England/PHWC-PKDBSE/2022|OY461661.1|2022-08-07	614	614
node_17381	node_17382	12	12
node_17389	USA/WA-CDC-LC0944044/2022|OP992035.1|2022-11-18	447	447
node_17382	Germany/IMS-10213-CVDP-32642DAD-96A2-483E-94A3-0AB2E9A43995/2023|OX947917.1|2023-01-23	667	667
node_17385	node_17386	0	0
node_17389	England/LSPA-3F5BC91/2022|OX281718.1|2022-08-11	444	444
node_17390	USA/CA-CDC-STM-YT69HGCXJ/2022|OQ237176.1|2022-12-27	493	493
node_17384	Germany/IMS-10150-CVDP-B132A4F7-6A41-4823-BA10-1C7C9399AFBB/2022|OY195547.1|2022-08-13	616	616
node_17392	USA/CA-CDC-QDX44851833/2022|OQ196708.1|2022-12-18	372	372
node_17383	node_17384	296	8
node_17388	node_17390	0	0
node_17391	node_17393	2	2
node_17391	node_17392	1	1
node_17392	USA/WI-CDC-QDX44991968/2022|OQ243026.1|2022-12-26	1141	369
node_17393	USA/CA-CDC-QDX46229530/2023|OQ431011.1|2023-01-25	368	368
node_17393	node_17394	0	0
node_17395	node_17396	1	1
node_17394	USA/NY-CDC-QDX46944828/2023|OQ578519.1|2023-02-17	372	372
node_17394	USA/FL-CDC-QDX43843522/2022|OP983267.1|2022-11-20	377	377
node_17386	node_17395	144	144
node_17396	node_17397	286	2
node_17397	USA/TX-CDC-QDX44586773/2022|OQ141210.1|2022-12-08	855	367
node_17397	USA/FL-CDC-QDX45962643/2023|OQ399266.1|2023-01-20	368	368
node_17396	node_17398	0	0
node_17400	node_17401	0	0
node_17398	USA/PA-CDC-QDX44375598/2022|OQ116294.1|2022-12-06	858	370
node_17399	USA/WA-CDC-UW22122481641/2022|OQ339066.1|2022-12-24	397	397
node_17398	node_17399	2	2
node_17399	USA/AZ-CDC-QDX46326983/2023|OQ444881.1|2023-01-30	655	371
node_17400	node_17402	2	2
node_17395	node_17400	0	0
node_17401	USA/CA-CDC-STM-DQZGBN785/2022|OQ157216.1|2022-12-19	780	496
node_17401	USA/NJ-CDC-LC0979112/2022|OQ206417.1|2022-12-30	354	354
node_17402	USA/UT-UPHL-230303841285/2023|OQ593911.2|2023-01-14	440	440
node_17402	node_17403	0	0
node_17403	USA/NM-CDC-LC0983999/2022|OQ257519.1|2022-12-27	683	399
node_17404	node_17405	142	142
node_17403	USA/TX-CDC-QDX45690166/2023|OQ369270.1|2023-01-12	373	373
node_17385	node_17404	18	18
node_17407	USA/WA-CDC-UW23020204104/2023|OQ449735.1|2023-02-02	622	622
node_17406	node_17408	292	8
node_17406	node_17407	0	0
node_17411	USA/NMDOH-2022146594/2022|OQ058949.1|2022-10-31	404	404
node_17408	node_17409	0	0
node_17409	USA/VT-23-000142-WGS-02/2023|OQ414812.1|2023-01-01	821	596
node_17405	node_17406	10	10
node_17411	USA/AZ-CDC-STM-KH2JC6582/2022|OQ131750.1|2022-12-12	478	479
node_17410	node_17411	0	0
node_17407	USA/AK-PHL24012/2022|OQ787789.1|2022-12-22	905	417
node_17408	USA/TX-CDC-QDX44664600/2022|OQ156822.1|2022-12-12	371	371
node_17409	USA/TX-CDC-QDX42555978/2022|OP736211.1|2022-10-14	367	367
node_17412	England/PHEC-YY84SGN/2023|OX886022.1|2023-01-05	302	223
node_17412	node_17413	329	7
node_17405	node_17410	0	0
node_17413	England/BRBR-326A9310/2023|OX420859.1|2023-01-20	850	68
node_17410	node_17412	479	480
node_17413	USA/CA-CDC-STM-WUVVVYK7N/2022|OQ131987.1|2022-12-13	69	69
node_17414	node_17415	142	142
node_17416	USA/CA-CDC-STM-XQTYYKFBR/2022|OQ157062.1|2022-12-18	419	419
node_17420	USA/CA-SEARCH-131837/2022|OR971152.1|2022-12-29	123	123
node_17415	node_17417	20	20
node_17428	USA/CA-CDPH-FS47040707/2023|OR024402.1|2023-01-10	615	615
node_17415	node_17416	19	19
node_17418	USA/DC-CDC-LC0980542/2023|OQ264416.1|2023-01-03	726	442
node_17419	node_17420	526	526
node_17417	England/LSPA-32643C77/2022|OX402492.1|2022-12-22	499	499
node_17418	USA/AZ-CDC-LC0934077/2022|OP882874.1|2022-11-07	285	285
node_17425	node_17426	256	256
node_17420	USA/NE-S875002/2022|OQ770143.1|2022-11-10	60	68
node_17424	node_17425	94	65
node_17427	node_17429	0	0
node_17404	node_17414	2	3
node_17416	USA/CA-CDC-STM-J3FAUVX5D/2023|OQ301439.1|2023-01-12	472	472
node_17414	node_17419	154	154
node_17417	node_17418	9	9
node_17421	USA/NM-CDC-LC0951104/2022|OQ072361.1|2022-12-02	616	616
node_17423	node_17424	13	12
node_17429	USA/CA-CDC-LC0982975/2023|OQ258504.1|2023-01-04	517	517
node_17345	node_17423	31	26
node_17430	node_17431	0	0
node_17421	node_17422	0	0
node_17419	node_17421	0	0
node_17422	Germany/IMS-10136-CVDP-C08302E0-627F-465B-90D3-7FCDC459A1D5/2023|OY229802.1|2023-02-15	874	874
node_17422	USA/CA-CDPH-FS25392742/2022|OR023978.1|2022-12-22	663	663
node_17428	USA/CA-CDPH-FS48102837/2022|OR025261.1|2022-12-09	584	584
node_17435	node_17436	24	24
node_17433	Germany/IMS-10150-CVDP-6743980D-4598-410F-B8C0-B92FA59043E6/2023|OY181944.1|2023-01-13	1124	642
node_17426	node_17430	0	0
node_17434	node_17435	18	18
node_17426	node_17427	0	0
node_17433	USA/CA-CDC-STM-4X8T64T35/2022|OQ114999.1|2022-12-05	596	596
node_17425	node_17434	0	0
node_17429	USA/CA-CDPH-FS47040488/2022|OR216072.1|2022-12-04	1023	535
node_17438	Mexico/NL-SEARCH-132417/2022|PP107673.1|2022-11-14	701	499
node_17440	USA/IN-CDC-LC0951389/2022|OQ072295.1|2022-12-02	288	288
node_17427	node_17428	0	0
node_17438	USA/NV-CDC-QDX43796664/2022|OP982247.1|2022-11-16	526	526
node_17430	node_17432	0	0
