Parent	Child	PanMAN_Diff	MAFFT_Diff
node_3039	OK500265.1	356	0
node_3037	node_3044	10	9
node_3054	MZ515551.1	582	156
node_3014	node_3018	2	2
node_3036	node_3051	12	11
node_3037	node_3038	529	86
node_3044	node_3048	38	39
node_3050	OM256488.1	28	30
node_3020	MH182013.1	361	5
node_3025	MH182011.1	2	2
node_3033	node_3035	0	0
node_3045	node_3046	1	1
node_3019	MH182022.1	5	5
node_3027	MH182003.1	7	8
node_3032	MZ515567.1	20	20
node_3048	node_3050	15	15
node_3053	node_3054	73	73
node_3018	node_3019	0	0
node_3048	node_3049	0	0
node_3029	node_3030	4	4
node_3023	node_3024	444	16
node_3034	OK500257.1	428	0
node_3038	node_3041	19	19
node_3028	MH182001.1	131	132
node_3051	node_3052	570	145
node_3054	MZ515875.1	8790	3061
node_3053	node_3055	56	0
node_3019	MH182017.1	453	97
node_3022	node_3023	0	0
node_3028	MH182031.1	6	6
node_3018	node_3020	428	0
node_3020	MH182020.1	7	7
node_3030	node_3031	685	288
node_3046	MW160819.1	37	37
node_3055	MZ515906.1	2183	1131
node_3026	node_3028	5	5
node_3050	OM256489.1	8	8
node_3024	MH182018.1	587	209
node_3030	node_3032	501	73
node_3024	MH182005.1	239	239
node_3032	MZ516012.1	21	15
node_3036	node_3037	30	30
node_3047	OM256491.1	71	66
node_3052	node_3056	314	0
node_3056	node_3057	0	0
node_3055	MZ515616.1	436	8
node_3057	MZ516118.1	41	12
node_3058	MZ515884.1	430	2
node_3057	MZ516134.1	7	2
node_3056	node_3058	0	0
node_3058	MZ515592.1	671	1
node_3062	KX765886.1	0	0
node_3065	KU950615.1	804	15
node_3070	MH181993.1	489	61
node_3051	node_3059	46	45
node_3063	node_3065	0	0
node_3004	node_3066	282	174
node_3066	node_3067	18	18
node_3064	KX765977.1	743	21
node_3069	node_3070	21	21
node_3064	KU950631.1	34	23
node_3067	node_3068	2	2
node_3059	node_3060	1	1
node_3061	MZ515780.1	111	108
node_3063	node_3064	0	0
node_3062	KX765898.1	4	4
node_3060	node_3061	40	34
node_3065	KC731482.1	10	10
node_3070	node_3071	121	122
node_3061	MN071218.1	1257	431
node_3059	node_3063	10	10
node_3069	node_3072	2	2
node_3073	KX655644.1	508	208
node_3060	node_3062	390	35
node_3071	MH181914.1	19	21
node_3071	KX655640.1	41	46
node_3068	node_3069	342	343
node_3072	node_3073	455	24
node_3068	node_3075	302	2
node_3075	node_3076	32	32
node_3073	MN078119.1	46	47
node_3072	node_3074	101	101
node_3074	MK749909.1	548	120
node_3074	MK749895.1	117	117
node_3077	MZ516131.1	723	723
node_3076	node_3077	0	0
node_3077	MZ515942.1	428	0
node_3076	node_3078	0	0
node_3078	MZ515668.1	0	0
node_3078	MZ516086.1	49	49
node_3075	node_3079	1	1
node_3080	MZ516017.1	749	23
node_3080	MZ516039.1	467	34
node_3079	node_3081	3	3
node_3084	node_3086	15	15
node_3081	OK500256.1	505	47
node_3085	MN306029.1	535	108
node_3079	node_3080	2	2
node_3067	node_3082	1	1
node_3081	MZ516100.1	757	30
node_3083	node_3084	1	1
node_3086	MZ516027.1	320	22
node_3084	node_3085	8	8
node_3085	MZ515693.1	34	34
node_3093	MZ515882.1	587	255
node_3096	MN306048.1	114	94
node_3083	node_3087	27	27
node_3088	MZ515964.1	729	1
node_3082	node_3083	4	4
node_3092	MZ515617.1	632	201
node_3089	MZ516067.1	428	0
node_3088	MZ515954.1	0	0
node_3090	node_3091	150	150
node_3086	MZ515854.1	19	19
node_3087	node_3089	0	0
node_3095	MZ515752.1	309	7
node_3087	node_3088	0	0
node_3091	node_3092	0	0
node_3094	node_3096	0	0
node_3082	node_3090	451	20
node_3095	MZ516005.1	251	251
node_3098	node_3099	374	342
node_3066	node_3097	25	23
node_3104	MZ515626.1	303	303
node_3100	node_3101	159	80
node_3097	node_3098	208	135
node_3089	MZ516063.1	300	0
node_3092	MZ515795.1	354	326
node_3093	MZ516138.1	11131	3225
node_3096	MZ516096.1	93	91
node_3101	MZ516001.1	6785	3241
node_3100	node_3102	666	429
node_3094	node_3095	0	0
node_3091	node_3093	99	99
node_3101	MZ515647.1	457	457
node_3105	ON152648.1	519	520
node_3104	MZ516112.1	245	245
node_3098	node_3106	428	0
node_3105	MZ515642.1	3714	2126
node_3102	MZ516124.1	7925	2736
node_3106	node_3107	29	29
node_3090	node_3094	1	1
node_3102	MZ515867.1	426	426
node_3103	node_3105	57	49
node_3103	node_3104	244	244
node_3099	node_3100	200	62
node_3099	node_3103	0	0
node_3107	node_3109	0	0
node_3108	MZ515676.1	1636	917
node_3109	MZ515692.1	107	107
node_3109	MZ516111.1	107	107
node_3108	MZ515760.1	464	464
node_3107	node_3108	324	324
node_3111	MZ515828.1	34	9
node_3114	node_3115	284	0
node_3116	MZ515731.1	80	55
node_3110	node_3111	535	107
node_3110	node_3112	107	107
node_3113	node_3114	29	29
node_3112	MZ515722.1	957	957
node_3111	MZ515632.1	437	3
node_3116	MZ515910.1	4	4
node_3106	node_3110	44	19
node_3097	node_3113	27	27
node_3120	MZ515555.1	0	0
node_3115	node_3117	0	0
node_3114	node_3118	428	0
node_3117	MZ515923.1	439	5
node_3115	node_3116	0	0
node_3119	MZ515928.1	4	4
node_3112	MZ516110.1	7	7
node_3119	MZ515723.1	6	6
node_3120	MZ516128.1	699	271
node_3117	MZ515679.1	718	6
node_3121	node_3122	452	26
node_3118	node_3120	6	6
node_3118	node_3119	3	3
node_3122	node_3123	0	0
node_3113	node_3121	317	317
node_3123	MZ151853.1	76	76
node_3124	MZ151852.1	3	3
node_3122	node_3124	0	0
node_3123	MT422270.1	439	5
node_3125	node_3126	0	0
node_3126	MT422273.1	435	7
node_3124	MT422269.1	37	37
node_3121	node_3125	39	39
node_3126	MT422272.1	0	0
node_3125	node_3127	0	0
node_3127	MN306045.1	589	297
node_3129	node_3130	16	16
node_3127	MT422271.1	0	0
node_3138	node_3139	42	43
node_3132	node_3135	17	17
node_3133	MN306017.1	37	28
node_3131	node_3132	314	100
node_3128	node_3129	99	57
node_3003	node_3128	360	244
node_3136	MZ515993.1	750	0
node_3132	node_3133	460	0
node_3134	MZ516023.1	477	25
node_3140	MN630106.1	11	8
node_3135	node_3136	14	14
node_3130	node_3131	20	20
node_3134	MZ515662.1	1156	322
node_3135	node_3137	7	7
node_3137	MZ515619.1	33	33
node_3131	node_3138	488	82
node_3141	MN630096.1	20	20
node_3136	MZ515666.1	461	1
node_3133	node_3134	22	22
node_3144	MH760631.1	3	3
node_3146	node_3147	258	258
node_3139	node_3140	15	9
node_3142	node_3143	25	25
node_3140	MN630088.1	1332	38
node_3147	node_3148	9	9
node_3141	MN630104.1	88	88
node_3137	MN630090.1	628	198
node_3145	node_3146	45	45
node_3144	MH760630.1	460	0
node_3143	KY654517.1	464	120
node_3142	node_3144	657	252
node_3145	node_3153	21	21
node_3130	node_3145	12	17
node_3152	MW160746.1	754	4
node_3139	node_3141	349	5
node_3150	node_3151	10	10
node_3138	node_3142	5	5
node_3143	KY654515.1	579	119
node_3149	MH760634.1	9	9
node_3148	MH760614.1	462	2
node_3148	MH760616.1	428	0
node_3149	MH760632.1	810	38
node_3147	node_3149	0	0
node_3146	node_3150	3	3
node_3152	MW160766.1	74	74
node_3155	MH760608.1	283	283
node_3151	MW160756.1	23	23
node_3154	node_3156	934	46
node_3150	node_3152	78	78
node_3154	node_3155	58	58
node_3155	MW160747.1	23	23
node_3156	MW160799.1	756	9
node_3151	MH760591.1	280	280
node_3153	node_3154	0	0
node_3156	MW160797.1	5	5
node_3157	node_3158	794	46
node_3158	MW160754.1	53	7
node_3153	node_3157	1	1
node_3157	node_3159	480	20
node_3159	MH760646.1	699	271
node_3129	node_3160	9	9
node_3159	MW160753.1	25	25
node_3162	node_3165	428	428
node_3161	node_3162	597	23
node_3158	MW160758.1	9	9
node_3163	KJ672471.1	65	56
node_3162	node_3163	501	42
node_3164	MH447955.1	1682	27
node_3160	node_3161	23	24
node_3164	MH447956.1	28	28
node_3163	node_3164	101	106
node_3167	MN071219.1	237	237
node_3165	node_3167	75	9
node_3161	node_3168	352	8
node_3168	node_3169	199	199
node_3167	MN078107.1	502	77
node_3169	node_3170	228	228
node_3171	MN071216.1	481	138
node_3166	MN535098.1	685	257
node_3170	MN536998.1	287	287
node_3166	MN536997.1	238	238
node_3170	MN536999.1	1078	276
node_3165	node_3166	0	0
node_3169	node_3171	0	0
node_3168	node_3172	451	46
node_3171	MW160778.1	508	83
node_3172	node_3174	0	0
node_3173	MW160771.1	15	15
node_3172	node_3173	0	0
node_3174	MW160768.1	3	3
node_3174	MH760612.1	1160	328
node_3173	MW160783.1	890	2
node_3175	node_3176	7	7
node_3176	node_3177	4	4
node_3160	node_3175	34	34
node_3177	node_3178	12	12
node_3178	MH760642.1	294	294
node_3177	node_3179	3	3
node_3178	MW582528.1	795	46
node_3181	KU950651.1	54	59
node_3180	node_3181	797	53
node_3179	MH828493.1	794	45
node_3176	node_3180	47	47
node_3185	MZ515681.1	465	40
node_3179	MH760636.1	795	338
node_3175	node_3183	153	74
node_3182	MW160764.1	27	27
node_3183	node_3184	483	20
node_3180	node_3182	969	83
node_3185	MW160782.1	302	282
node_3182	MW160779.1	38	26
node_3188	MN630103.1	465	460
node_3186	MZ515888.1	337	337
node_3186	MZ515655.1	430	2
node_3128	node_3190	52	56
node_3183	node_3187	9	9
node_3184	node_3185	10	10
node_3181	KJ672472.1	29	40
node_3184	node_3186	46	46
node_3188	MZ515690.1	514	42
node_3187	node_3188	29	21
node_3189	KX765974.1	1000	102
node_3189	MH828494.1	835	20
node_3187	node_3189	26	18
node_3190	node_3191	0	0
node_3194	KX765954.1	57	57
node_3195	KX765904.1	2	2
node_3197	KX765971.1	2	2
node_3191	node_3192	840	50
node_3193	node_3194	804	0
node_3194	node_3195	0	0
node_3192	node_3193	21	21
node_3197	KX765972.1	0	0
node_3198	KX765940.1	4	4
node_3195	KX765919.1	888	0
node_3199	node_3203	239	239
node_3193	node_3196	806	2
node_3196	node_3198	0	0
node_3202	MN630099.1	1160	11
node_3198	KX765939.1	1189	10
node_3199	node_3200	376	0
node_3201	KX765916.1	461	1
node_3200	node_3202	78	75
node_3200	node_3201	88	62
node_3202	MN630093.1	486	23
node_3192	node_3199	29	29
node_3201	KX765944.1	434	6
node_3203	node_3204	0	0
node_3205	MN078106.1	610	166
node_3205	MN071213.1	516	56
node_3196	node_3197	0	0
node_3204	MN536996.1	89	89
node_3204	MN630089.1	1129	285
node_3207	node_3208	461	1
node_3203	node_3205	354	10
node_3191	node_3206	54	22
node_3208	node_3209	0	0
node_3209	MH760622.1	599	171
node_3206	node_3207	210	146
node_3209	MG813984.1	476	16
node_3207	node_3211	2	2
node_3216	KU950666.1	947	57
node_3210	MG813980.1	431	3
node_3210	MG813985.1	16	16
node_3215	node_3216	234	237
node_3208	node_3210	0	0
node_3212	MG813981.1	0	0
node_3211	node_3213	0	0
node_3211	node_3212	0	0
node_3212	OK649681.1	1030	149
node_3216	MH760647.1	117	117
node_3217	MH828491.1	24	24
node_3214	node_3218	460	0
node_3213	MN078105.1	567	107
node_3213	MG813983.1	431	3
node_3214	node_3215	0	0
node_3217	MH828492.1	28	28
node_3206	node_3214	76	85
node_3218	node_3219	5	5
node_3215	node_3217	800	0
node_3219	MH828501.1	27	27
node_3219	JX627336.1	817	21
node_3220	MZ515629.1	298	298
node_3218	node_3220	336	257
node_3222	node_3223	2	2
node_3190	node_3221	22	22
node_3220	MZ515556.1	11429	3708
node_3221	node_3222	59	41
node_3225	MZ515620.1	13	12
node_3223	node_3224	85	88
node_3224	node_3226	1	1
node_3225	MZ516055.1	732	12
node_3224	node_3225	907	23
node_3226	MN310477.1	1096	379
node_3226	MZ515659.1	335	337
node_3223	node_3227	31	32
node_3227	node_3228	9	9
node_3228	MZ515967.1	137	131
node_3231	node_3232	435	435
node_3228	MW160828.1	1686	85
node_3232	MH828502.1	461	143
node_3232	MG839543.1	596	111
node_3229	MH760621.1	101	101
node_3234	node_3236	33	33
node_3227	node_3229	238	238
node_3229	MN071217.1	88	90
node_3234	node_3235	130	111
node_3239	node_3240	16	16
node_3231	node_3233	42	42
node_3233	MN071222.1	2623	1332
node_3235	MN078120.1	963	663
node_3230	node_3231	215	215
node_3222	node_3230	238	238
node_3233	MZ515634.1	899	589
node_3230	node_3234	255	258
node_3237	node_3238	539	71
node_3236	MZ515816.1	10277	3653
node_3240	KU950523.1	232	214
node_3221	node_3237	105	16
node_3238	node_3242	5	5
node_3235	MN536995.1	3308	1513
node_3238	node_3239	195	188
node_3236	MN078108.1	490	490
node_3240	MN630098.1	372	374
node_3239	node_3241	2226	362
node_3242	node_3243	566	28
node_3237	node_3245	64	72
node_3241	MZ515702.1	9354	4211
node_3244	MG813982.1	184	184
node_3242	node_3244	24	26
node_3249	node_3250	1	1
node_3241	MZ515650.1	417	414
node_3243	MN536990.1	623	386
node_3244	KJ627740.1	2933	1526
node_3247	KT285064.1	83	59
node_3245	node_3249	31	31
node_3246	node_3247	6	6
node_3247	MZ515842.1	960	78
node_3248	MH828495.1	940	53
node_3250	KX765970.1	75	68
node_3243	KX765941.1	29	19
node_3249	node_3251	3	3
node_3245	node_3246	6	6
node_3248	MZ516057.1	834	63
node_3253	node_3254	168	83
node_3246	node_3248	2	2
node_3255	node_3256	348	307
node_3251	MH760648.1	343	343
node_3251	MZ515922.1	880	132
node_3002	node_3252	485	267
node_3252	node_3253	1116	169
node_3250	MH828496.1	762	12
node_3254	node_3255	119	112
node_3257	node_3258	0	0
node_3256	node_3257	33	4
node_3259	MZ516092.1	529	101
node_3259	MZ515927.1	101	101
node_3258	MZ515819.1	289	289
node_3258	node_3259	190	190
node_3257	node_3260	0	0
node_3262	MZ515897.1	498	460
node_3260	node_3261	0	0
node_3261	MZ515739.1	10323	3670
node_3265	MZ515600.1	908	104
node_3256	node_3263	188	188
node_3263	node_3264	0	0
node_3261	MZ515853.1	289	289
node_3264	node_3265	0	0
node_3265	MZ515861.1	151	142
node_3260	node_3262	188	188
node_3266	MZ515959.1	104	104
node_3268	MZ515621.1	1168	933
node_3263	node_3267	8	8
node_3268	MZ516046.1	663	235
node_3262	MZ515891.1	103	103
node_3266	MZ515870.1	102	102
node_3255	node_3270	62	54
node_3269	MZ516076.1	134	105
node_3264	node_3266	0	0
node_3267	node_3269	376	0
node_3267	node_3268	146	94
node_3271	node_3272	0	0
node_3270	node_3271	19	19
node_3273	MK749884.1	103	103
node_3269	MZ515980.1	164	164
node_3272	node_3273	152	152
node_3273	MZ515593.1	245	236
node_3274	MZ515781.1	477	101
node_3274	MZ515804.1	133	104
node_3272	node_3274	0	0
node_3275	node_3276	0	0
node_3271	node_3275	0	0
node_3276	MZ515962.1	101	101
node_3275	node_3277	376	0
node_3276	MZ515851.1	134	105
node_3277	MZ515633.1	101	101
node_3277	MZ515735.1	561	104
node_3279	node_3280	17	14
node_3278	node_3279	428	0
node_3282	node_3283	385	9
node_3284	MZ515887.1	140	111
node_3281	MZ515902.1	102	102
node_3286	node_3287	37	37
node_3282	node_3284	0	0
node_3285	node_3286	131	70
node_3281	MZ515920.1	9446	4133
node_3278	node_3282	0	0
node_3280	MZ515797.1	142	142
node_3270	node_3278	4	4
node_3283	MZ515588.1	102	102
node_3280	MZ516026.1	915	112
node_3287	node_3288	3	1
node_3254	node_3285	304	47
node_3279	node_3281	0	0
node_3290	node_3291	12	12
node_3283	MZ516036.1	3713	1490
node_3288	node_3289	328	328
node_3289	MZ515796.1	120	120
node_3284	MZ515609.1	102	102
node_3292	MZ516044.1	336	9
node_3294	node_3296	0	0
node_3291	MZ515810.1	9822	2928
node_3290	node_3292	0	0
node_3288	MZ515956.1	3	3
node_3289	MZ516091.1	8734	3054
node_3291	MZ516052.1	2	2
node_3293	node_3297	330	2
node_3286	node_3293	32	32
node_3292	MZ515575.1	82	82
node_3295	MZ515921.1	10	10
node_3287	node_3290	7	7
node_3293	node_3294	0	0
node_3296	MZ515569.1	9	9
node_3297	node_3298	1	1
node_3294	node_3295	0	0
node_3295	MZ516028.1	451	15
node_3298	MZ515909.1	1	1
node_3298	MZ515876.1	8632	2513
node_3297	node_3299	260	106
node_3299	MZ515822.1	3979	1449
node_3303	MZ515850.1	431	3
node_3285	node_3300	38	39
node_3303	MZ516010.1	50	50
node_3304	MH760617.1	202	202
node_3302	node_3303	41	42
node_3300	node_3301	25	23
node_3302	node_3304	524	128
node_3306	MZ516129.1	64	64
node_3296	MZ515999.1	95	82
node_3301	node_3302	26	27
node_3299	MZ516085.1	847	298
node_3300	node_3308	40	15
node_3306	LR699737.1	456	60
node_3309	node_3311	414	23
node_3304	MW160769.1	625	197
node_3305	node_3306	2	2
node_3307	MW160749.1	56	31
node_3305	node_3307	68	55
node_3310	MN306021.1	206	206
node_3308	node_3309	72	73
node_3301	node_3305	2	2
node_3307	MW160825.1	37	37
node_3309	node_3310	26	26
node_3311	MN071215.1	351	301
node_3312	node_3313	0	0
node_3313	MH760635.1	773	379
node_3311	KU950540.1	19	20
node_3308	node_3312	90	82
node_3313	MZ515835.1	12	12
node_3312	node_3314	2	2
node_3310	MZ515968.1	4225	1615
node_3314	MZ515841.1	96	26
node_3315	node_3316	15	17
node_3314	MZ515572.1	438	62
node_3319	MZ515833.1	431	3
node_3316	node_3317	18	21
node_3253	node_3315	35	10
node_3320	MZ516048.1	941	941
node_3317	node_3318	111	116
node_3318	node_3319	7	7
node_3319	node_3320	1	1
node_3320	MZ516072.1	76	11
node_3318	node_3321	1	1
node_3322	MZ515740.1	16	16
node_3321	node_3322	0	0
node_3321	node_3323	13	13
node_3323	MZ515985.1	35	35
node_3317	node_3324	20	20
node_3323	MZ515703.1	18	18
node_3324	node_3325	43	23
node_3326	MW160807.1	18	18
node_3325	node_3326	418	22
node_3322	MZ516053.1	443	15
node_3326	MW160787.1	22	13
node_3325	node_3327	99	99
node_3327	MZ515695.1	12	12
node_3327	MZ515559.1	31	15
node_3324	node_3328	134	134
node_3330	MK749917.1	7	7
node_3331	node_3332	17	17
node_3329	MK749886.1	4	4
node_3328	node_3330	1	1
node_3328	node_3329	396	1
node_3316	node_3331	632	236
node_3335	MK749890.1	20	13
node_3332	node_3336	2	2
node_3334	MK749911.1	11	11
node_3329	MZ515905.1	706	256
node_3336	node_3337	16	16
node_3337	MH760619.1	0	0
node_3330	MK749893.1	3	3
node_3335	MN071214.1	367	299
node_3336	node_3338	437	11
node_3332	node_3333	162	152
node_3341	MH760639.1	3	3
node_3333	node_3335	1	1
node_3340	node_3341	0	0
node_3334	MK749867.1	4	4
node_3333	node_3334	0	0
node_3344	MW160803.1	263	263
node_3343	node_3345	22	22
node_3341	MH760626.1	1	1
node_3342	MH760628.1	18	18
node_3315	node_3346	32	35
node_3338	MH760637.1	57	57
node_3339	node_3340	11	11
node_3345	MH760590.1	4	4
node_3348	node_3349	5	5
node_3339	node_3343	0	0
node_3338	MW160773.1	723	302
node_3340	node_3342	0	0
node_3342	MH760615.1	3	3
node_3343	node_3344	0	0
node_3337	MH760618.1	0	0
node_3345	MH760611.1	434	6
node_3350	MW160795.1	9	9
node_3349	node_3350	56	57
node_3349	node_3351	75	56
node_3351	MW160759.1	424	39
node_3331	node_3339	32	32
node_3352	node_3353	10	10
node_3344	MH760624.1	37	11
node_3350	MW160801.1	16	16
node_3354	KU950685.1	413	17
node_3353	MN630100.1	474	76
node_3347	node_3355	8	13
node_3347	node_3348	35	35
node_3353	KU950459.1	109	108
node_3355	node_3356	526	17
node_3357	MW033958.1	94	77
node_3351	MH760625.1	235	235
node_3358	MG793382.1	0	0
node_3357	MN630102.1	1201	269
node_3354	KU950583.1	26	22
node_3348	node_3352	8	8
node_3352	node_3354	17	17
node_3358	LC530050.1	0	0
node_3346	node_3347	409	13
node_3356	node_3358	52	51
node_3359	node_3361	73	72
node_3360	MH760640.1	535	109
node_3361	MH760645.1	463	35
node_3361	KU950560.1	123	129
node_3360	MH383066.1	691	277
node_3362	node_3363	0	0
node_3355	node_3359	327	333
node_3356	node_3357	24	24
node_3364	node_3366	0	0
node_3363	node_3364	44	47
node_3366	MH447958.1	135	94
node_3365	MZ515939.1	36	36
node_3359	node_3360	2	2
node_3346	node_3362	23	24
node_3367	node_3368	2	2
node_3366	MZ515852.1	138	113
node_3364	node_3365	17	17
node_3367	node_3369	399	3
node_3363	node_3367	72	49
node_3362	node_3370	20	15
node_3369	LC699634.1	78	79
node_3368	MW160830.1	93	92
node_3365	MZ516108.1	20	20
node_3370	node_3371	122	129
node_3368	MZ515566.1	81	57
node_3369	MH760610.1	342	342
node_3373	KU950486.1	141	77
node_3371	node_3372	0	0
node_3372	MW160767.1	24	24
node_3371	node_3373	0	0
node_3373	MW160772.1	24	24
node_3372	MW160761.1	421	25
node_3374	node_3375	0	0
node_3370	node_3374	159	130
node_3375	KX894807.1	239	203
node_3375	MZ515741.1	668	426
node_3374	node_3376	398	2
node_3376	MZ515821.1	10	10
node_3376	MZ515709.1	2	2
node_3252	node_3377	507	144
node_3381	node_3382	397	1
node_3377	node_3378	2	2
node_3382	node_3383	2	2
node_3379	node_3380	954	134
node_3380	node_3381	2	2
node_3382	MZ515720.1	2	2
node_3378	node_3379	298	57
node_3386	MZ516038.1	660	5
node_3383	MZ516103.1	1296	8
node_3385	MZ516132.1	659	4
node_3381	node_3384	0	0
node_3384	node_3386	3	3
node_3388	node_3389	63	63
node_3384	node_3385	237	1
node_3385	MZ515580.1	4	4
node_3386	MZ515877.1	402	6
node_3383	MZ516080.1	11	11
node_3387	node_3388	0	0
node_3388	node_3390	0	0
node_3380	node_3387	239	3
node_3387	node_3391	0	0
node_3390	MZ515801.1	1293	5
node_3389	MZ516099.1	772	562
node_3390	MZ515701.1	2	2
node_3379	node_3394	56	26
node_3393	MZ515651.1	636	4
node_3389	MZ515898.1	635	66
node_3393	MZ515766.1	658	2
node_3396	node_3398	127	127
node_3392	MZ515696.1	6	6
node_3391	node_3393	0	0
node_3391	node_3392	0	0
node_3395	node_3396	68	68
node_3396	node_3397	97	97
node_3397	MZ515901.1	496	41
node_3400	KX765902.1	13	13
node_3392	MZ515859.1	4	4
node_3398	MK749912.1	18	18
node_3399	node_3400	0	0
node_3400	MH760589.1	307	296
node_3401	KX765917.1	637	5
node_3401	MH760651.1	539	304
node_3395	node_3399	462	29
node_3398	MK749913.1	235	7
node_3397	MZ516088.1	881	23
node_3404	MH760650.1	889	225
node_3407	MZ515983.1	2691	1227
node_3402	node_3403	133	133
node_3399	node_3401	0	0
node_3405	MZ515840.1	978	233
node_3394	node_3395	16	16
node_3394	node_3402	287	290
node_3406	node_3408	153	153
node_3406	node_3407	157	157
node_3402	node_3406	162	17
node_3403	node_3404	251	262
node_3403	node_3405	158	158
node_3404	MH447959.1	519	136
node_3408	MZ515654.1	7527	3074
node_3409	node_3410	0	0
node_3408	MW160822.1	464	460
node_3405	MZ515705.1	1672	1407
node_3407	MZ516087.1	116	116
node_3415	MH828500.1	672	9
node_3410	node_3411	494	62
node_3413	MH828498.1	66	68
node_3378	node_3409	55	19
node_3413	MH279547.1	981	137
node_3415	MH828499.1	260	32
node_3412	KX765915.1	257	14
node_3411	node_3412	14	14
node_3416	MH760623.1	328	320
node_3416	KU950677.1	18	18
node_3411	node_3414	228	0
node_3414	node_3416	402	7
node_3412	node_3413	18	19
node_3417	node_3418	2	2
node_3420	KU950628.1	34	34
node_3414	node_3415	52	52
node_3417	node_3421	1	1
node_3419	KU950594.1	808	127
node_3419	MH828497.1	903	140
node_3421	node_3422	17	21
node_3410	node_3417	86	51
node_3420	KU950670.1	57	32
node_3418	node_3420	0	0
node_3418	node_3419	1	1
node_3423	MG813987.1	30	30
node_3422	KJ672437.1	819	31
node_3409	node_3424	4	4
node_3422	LC474558.1	67	71
node_3421	node_3423	619	191
node_3423	MG813986.1	228	0
node_3424	node_3425	43	27
node_3425	node_3426	769	36
node_3426	node_3427	2	2
node_3427	KM042391.1	46	46
node_3427	MN071211.1	1345	160
node_3426	node_3428	1	1
node_3428	KU950636.1	50	50
node_3428	KJ672457.1	40	40
node_3429	node_3431	5	5
node_3429	node_3430	0	0
node_3431	KU950686.1	656	0
node_3430	KU950506.1	54	31
node_3432	node_3433	44	45
node_3430	KU950581.1	60	60
node_3425	node_3429	56	56
node_3424	node_3432	28	30
node_3433	node_3434	0	0
node_3435	KU950643.1	738	70
node_3431	KU950537.1	734	0
node_3433	node_3435	1	1
node_3434	KU950499.1	404	176
node_3437	KY883567.1	1135	29
node_3434	KU950585.1	690	9
node_3438	KY654514.1	778	103
node_3432	node_3436	27	30
node_3435	KU950520.1	730	53
node_3436	node_3437	279	51
node_3441	node_3442	39	45
node_3437	KY883566.2	56	33
node_3443	node_3444	0	0
node_3377	node_3439	10	10
node_3440	node_3441	441	13
node_3444	MG813991.1	0	0
node_3442	node_3443	306	176
node_3439	node_3440	21	22
node_3450	MN078118.1	204	188
node_3445	node_3446	11	11
node_3447	LC474557.1	906	78
node_3446	KU950502.1	238	10
node_3449	node_3450	3	3
node_3449	node_3451	808	98
node_3448	node_3449	41	40
node_3448	node_3452	189	189
node_3453	MN078113.1	19	19
node_3454	MN078115.1	787	116
node_3446	MN536994.1	585	421
node_3442	node_3445	17	17
node_3452	node_3453	5	5
node_3438	MN630101.1	837	409
node_3444	MG813988.1	7	7
node_3447	KJ627264.1	461	33
node_3454	MN071223.1	106	106
node_3440	node_3455	333	198
node_3457	node_3458	0	0
node_3436	node_3438	25	25
node_3451	MK167035.1	228	0
node_3443	MG813990.1	228	0
node_3441	node_3448	54	53
node_3451	MF001057.1	431	3
node_3457	node_3459	0	0
node_3450	MW160776.1	71	71
node_3445	node_3447	11	14
node_3453	MN071220.1	4	4
node_3452	node_3454	0	0
node_3455	node_3456	24	24
node_3458	MH181930.1	890	103
node_3459	MH181922.1	289	61
node_3462	KU950556.1	298	70
node_3462	KU950655.1	637	5
node_3456	node_3457	139	137
node_3460	node_3461	736	308
node_3461	MH760643.1	7	7
node_3455	node_3463	57	61
node_3456	node_3460	45	45
node_3463	node_3464	137	140
node_3458	MH181931.1	291	63
node_3464	node_3466	0	0
node_3459	MH181924.1	741	109
node_3464	node_3465	1	1
node_3460	node_3462	197	160
node_3461	MH760644.1	6	6
node_3466	KJ672465.1	253	25
node_3463	node_3467	111	109
node_3465	KX894805.1	234	6
node_3466	KJ672458.1	638	6
node_3468	MZ516019.1	591	342
node_3469	OK649684.1	813	260
node_3465	KX894797.1	4	4
node_3467	node_3469	45	45
node_3469	MH760638.1	599	369
node_3467	node_3468	185	160
node_3439	node_3470	94	71
node_3468	LR699734.1	772	107
node_3473	node_3474	0	0
node_3471	node_3472	2	2
node_3474	KU839639.1	744	60
node_3472	node_3473	432	4
node_3474	KU950650.1	0	0
node_3475	KU950639.1	659	3
node_3470	node_3471	432	4
node_3473	node_3475	0	0
node_3475	KU950641.1	706	21
node_3472	node_3476	228	0
node_3476	node_3477	0	0
node_3477	KU950519.1	16	3
node_3478	KU950590.1	7	7
node_3478	KU950505.1	4	4
node_3476	node_3478	0	0
node_3477	KU950683.1	6	6
node_3480	node_3482	0	0
node_3471	node_3479	0	0
node_3479	node_3480	0	0
node_3480	node_3481	0	0
node_3481	KU950544.1	1120	8
node_3481	KU950549.1	249	12
node_3482	KU950468.1	244	8
node_3482	KU950456.1	445	8
node_3483	node_3485	3	3
node_3479	node_3483	703	19
node_3470	node_3486	684	0
node_3490	KU839631.1	51	51
node_3483	node_3484	232	5
node_3484	KU950527.1	774	90
node_3489	KU950566.1	660	4
node_3485	KU950455.1	435	8
node_3484	KU950698.1	21	22
node_3493	KU950623.1	486	45
node_3491	node_3492	171	171
node_3492	KU950644.1	732	73
node_3487	node_3488	10	10
