Parent	Child	PanMAN_Diff	MAFFT_Diff
node_15061	node_15062	1054	724
node_15064	B.US.2005.USPI88403EI14y05121pcWG2B4.JN024343	1823	655
node_15065	node_15066	0	0
node_15064	B.US.2005.USPI38051EI7y05121pcWG2B9.JN024570	972	658
node_15063	node_15064	661	401
node_15066	node_15067	1031	205
node_15062	B.US.2005.USPI38051EI7y05121pcWG2B14.JN024565	1643	912
node_15063	B.US.2005.USPI38051EI3y05121pcWG2B2.JN024451	2553	1055
node_15061	node_15063	0	0
node_15068	B.US.2005.USPI38051EI3y05121pcWG2B6.JN024455	515	515
node_15069	B.US.2005.USPI38051EI3y05121pcWG2B7.JN024452	1243	980
node_15067	node_15068	708	708
node_15068	B.US.2005.USPI88403EI14y05121pcWG2B1.JN024345	2084	516
node_15069	node_15070	413	153
node_15070	B.US.2005.USPI38051EI7y05121pcWG2B8.JN024569	1039	821
node_15067	node_15069	719	249
node_15070	B.US.2005.USPI88403EI14y05121pcWG2B9.JN024339	2616	823
node_15071	node_15072	207	207
node_15066	node_15071	152	152
node_15072	B.US.2005.USPI38051EI3y05121pcWG2B10.JN024456	2387	1072
node_15072	B.US.2005.USPI38051EI7y05121pcWG2B13.JN024564	2298	1071
node_15071	node_15073	250	250
node_15073	B.US.2005.USPI38051EI3y05121pcWG2B3.JN024454	1650	1033
node_15073	node_15074	314	314
node_15074	B.US.2005.USPI38051EI7y05121pcWG2B6.JN024567	1037	724
node_15075	node_15076	121	121
node_15065	node_15075	577	313
node_15074	B.US.2005.USPI88403EI14y05121pcWG2B6.JN024342	2777	724
node_15076	node_15077	2006	954
node_15077	B.US.2005.USPI88403EI14y05121pcWG2B5.JN024340	296	296
node_15077	B.US.2005.USPI38051EI3y05121pcWG2B8.JN024457	285	285
node_15076	node_15078	1751	1227
node_15078	B.US.2005.USPI38051EI7y05121pcWG2B12.JN024563	439	15
node_15078	node_15079	8	8
node_15079	B.US.2005.USPI38051EI7y05121pcWG2B7.JN024568	765	17
node_15079	B.US.2005.USPI88403EI14y05121pcWG2B3.JN024348	4256	30
node_15075	node_15080	374	61
node_15080	node_15081	544	544
node_15081	B.US.2005.88403_20248_3.MH060884	2450	1236
node_15081	B.US.2005.USPI88403EI14y05121pcWG2B10.JN024346	2588	1225
node_15080	node_15082	1026	947
node_15082	B.BE.2016.STAR04_TCM_TTM_20.MZ041517	1831	851
node_15082	node_15083	731	731
node_15083	B.BE.2016.STAR04_CD45_26.MZ041494	2505	155
node_15083	B.BE.2016.STAR04_CD45_34.MZ041499	1190	34
node_15006	node_15084	116	116
node_15090	B.US.2006.CR0215.FJ469708	2070	767
node_15088	node_15090	594	592
node_15086	node_15095	359	366
node_15091	node_15092	189	180
node_15092	B.US.2001.L805.FJ469738	3126	1106
node_15084	node_15085	507	500
node_15092	B.US.2017.2013_TMDRn_16.MW753604	1970	1051
node_15085	node_15086	306	5
node_15088	node_15089	771	757
node_15095	node_15096	410	0
node_15089	B.BE.2016.STAR04_TCM_TTM_11.MZ041513	1074	419
node_15089	B.BE.2016.STAR04_TEM_04.MZ041525	1705	376
node_15093	node_15094	505	320
node_15091	node_15093	556	555
node_15096	node_15097	371	249
node_15086	node_15087	259	257
node_15087	node_15091	306	2
node_15087	node_15088	173	167
node_15096	node_15098	1127	568
node_15098	node_15099	1	1
node_15095	node_15100	1276	542
node_15100	node_15102	428	0
node_15102	node_15103	252	0
node_15100	node_15101	316	0
node_15085	node_15104	891	642
node_15104	node_15105	897	504
node_15108	node_15109	500	2
node_15105	node_15106	0	0
node_15106	node_15108	768	0
node_15105	node_15110	704	0
node_15106	node_15107	1	1
node_15112	node_15113	1378	0
node_15110	node_15112	0	0
node_15104	node_15114	127	138
node_15110	node_15111	10	10
node_15115	node_15116	343	342
node_15114	node_15115	0	0
node_15115	node_15117	567	170
node_15117	node_15118	326	325
node_15117	B.RU.2004.04RU139089.AY751407	1947	757
node_15114	node_15119	503	233
node_15118	B.BR.2005.05BR1089.JN692467	1692	662
node_15118	B.US.2008.08US_SAJ_C205.JF689897	2153	636
node_15119	node_15120	2478	432
node_15120	B.CA.2018.P2Col_8EDC1_B33C1P3_50.ON816966	433	394
node_15120	B.US.2011.DEMB11US002.KC473831	538	505
node_15119	node_15121	2017	880
node_15121	node_15122	5	5
node_15121	B.US.2012.505_0997a.WG08.MG196888	432	9
node_15122	B.US.2012.505_0997a.WG07.MG196887	982	5
node_15122	B.US.2012.505_0997a.WG05.MG196886	2990	10
node_15084	node_15123	614	196
node_15126	node_15128	3	3
node_15125	node_15126	159	159
node_15123	node_15124	151	153
node_15124	node_15125	2134	1341
node_15126	node_15127	1	1
node_15127	B.US.2012.505_0997a.WG02.MG196882	2193	218
node_15127	B.US.2012.505_0997a.WG14.MG196884	751	232
node_15128	B.US.2012.505_0997a.WG13.MG196877	212	212
node_15125	node_15129	158	158
node_15128	B.US.2012.505_0997a.WG04.MG196883	2795	216
node_15129	node_15131	1	1
node_15129	node_15130	2	2
node_15130	B.US.2012.505_0997a.WG01.MG196878	3384	227
node_15130	B.US.2012.505_0997a.WG11.MG196885	222	222
node_15131	B.US.2012.505_0997a.WG15.MG196889	305	305
node_15131	node_15132	30	30
node_15132	B.US.2012.505_0997a.WG03.MG196879	3987	241
node_15132	B.US.2012.505_0997a.WG06.MG196881	217	217
node_15124	node_15133	893	389
node_15133	node_15134	701	299
node_15134	node_15135	24	25
node_15134	node_15136	618	61
node_15135	B.US.2012.505_0997a.WG12.MG196880	2320	1731
node_15135	B.CY.2009.CY268.JF683809	384	384
node_15136	B.CY.2007.CY190.JF683743	692	291
node_15136	node_15137	1015	553
node_15137	B.CY.2007.CY194.JF683746	338	338
node_15137	B.CY.2005.CY124.FJ388933	1285	869
node_15133	node_15138	126	119
node_15138	node_15139	514	507
node_15139	B.CY.2005.CY087.FJ388918	713	295
node_15140	B.DK.2001.CTL_033.EF514709	1122	410
node_15138	node_15140	1330	633
node_15123	node_15142	183	184
node_15141	B.DK.2004.PMVL_018.EF514697	1988	1039
node_15140	node_15141	92	94
node_15141	B.CY.2007.CY199.JF683751	2216	458
node_15142	node_15143	101	106
node_15139	B.CY.2005.CY074.FJ388915	846	285
node_15143	node_15144	886	646
node_15144	node_15145	606	367
node_15144	node_15146	98	103
node_15145	B.CY.2008.CY220.JF683769	3017	536
node_15145	B.CY.2009.CY254.JF683797	970	359
node_15148	node_15149	0	0
node_15143	node_15148	1785	995
node_15149	B.US.2015.UNC_308_PL1_E6.MW062436	2993	575
node_15147	B.US.2015.UNC_308_PL2_D13.MW062456	996	682
node_15147	B.US.2015.UNC_308_PL1_A14.MW062426	2798	780
node_15153	node_15154	41	40
node_15146	node_15147	876	477
node_15152	node_15153	386	386
node_15150	B.US.2015.UNC_308_PL4_N7.MW062521	629	629
node_15148	node_15150	13	13
node_15154	B.US.2015.UNC_308_PL5_I11.MW063085	2319	1561
node_15142	node_15152	874	213
node_15151	B.US.2015.UNC_308_PL4_N21.MW062520	3467	1501
node_15151	B.US.2015.UNC_308_PL5_F23.MW062533	896	632
node_15149	B.US.2015.UNC_308_PL3_E12.MW062477	883	569
node_15150	node_15151	63	63
node_15154	B.US.2015.UNC_308_PL4_H5.MW062508	2241	1442
node_15153	node_15155	505	70
node_15155	B.US.2015.UNC_308_PL2_O22.MW063084	2370	1449
node_15155	node_15156	1093	973
node_15157	node_15158	677	467
node_15152	node_15157	772	719
node_15156	B.BE.2016.P6_G8_CIT.MW881755	1534	1153
node_15156	B.US.2015.UNC_308_PL3_P15.MW062495	2693	663
node_15158	B.BE.2016.STAR10_TEM_A2_17.MZ041464	1276	576
node_15160	B.BE.2016.P6_G4_STAT5B.MW881751	1236	140
node_15160	B.BE.2016.STAR10_TCM_TTM_7.MZ041410	2046	202
node_15164	node_15165	514	514
node_15159	B.BE.2016.STAR10_TCM_TTM_A1_85.MZ041446	906	257
node_15158	B.BE.2016.STAR10_MDA_TEM_CIT.MZ041383	1902	628
node_15157	node_15159	984	732
node_15159	node_15160	359	54
node_15005	node_15161	354	355
node_15161	node_15162	655	9
node_15162	node_15163	707	674
node_15163	node_15164	899	419
node_15165	node_15166	424	0
node_15166	node_15167	0	0
node_15167	B.BE.2016.STAR10_TCM_TTM_9.MZ041412	126	126
node_15166	node_15168	0	0
node_15167	B.BE.2016.STAR10_TCM_TTM_14.MZ041392	2108	126
node_15165	node_15169	220	0
node_15168	B.BE.2016.STAR10_TCM_TTM_24.MZ041399	126	126
node_15168	B.BE.2016.STAR10_TCM_TTM_A1_49.MZ041419	1565	121
node_15169	node_15170	1345	265
node_15170	B.BE.2016.STAR10_TCM_TTM_A1_75.MZ041439	909	391
node_15170	B.BE.2016.STAR10_TCM_TTM_A1_81.MZ041444	1021	391
node_15169	node_15171	432	126
node_15175	B.BE.2016.STAR10_TCM_TTM_A1_73.MZ041437	3029	125
node_15175	B.BE.2016.STAR10_TCM_TTM_A1_74.MZ041438	536	126
node_15172	B.BE.2016.P6_G5_STAT5B.MW881752	1694	62
node_15164	node_15173	1095	249
node_15174	node_15176	0	0
node_15171	B.BE.2016.STAR10_TN_A4_5.MZ041477	414	0
node_15171	node_15172	0	0
node_15172	B.BE.2016.STAR10_TTM_A3_5.MZ041483	880	0
node_15174	node_15175	0	0
node_15173	node_15174	265	265
node_15176	B.BE.2016.STAR10_TCM_TTM_A1_79.MZ041442	536	126
node_15176	node_15177	220	0
node_15177	B.BE.2016.STAR10_TTM_A3_4.MZ041482	3185	121
node_15179	B.BE.2016.STAR10_TCM_TTM_21.MZ041397	1367	391
node_15178	node_15179	0	0
node_15177	B.BE.2016.STAR10_TCM_TTM_A1_87.MZ041448	838	126
node_15173	node_15178	0	0
node_15179	B.BE.2016.P6_G1_STAT5B.MW881748	3127	453
node_15178	node_15180	0	0
node_15180	B.BE.2016.STAR10_TCM_TTM_A1_83.MZ041445	800	390
node_15180	node_15181	0	0
node_15181	B.BE.2016.STAR10_MDA_TCM_TTM_STAT5B.MZ041381	1386	454
node_15182	node_15183	5	4
node_15181	B.BE.2016.STAR10_TCM_TTM_A1_55.MZ041421	2159	391
node_15185	B.BE.2016.STAR10_TCM_TTM_A1_58.MZ041424	2096	662
node_15163	node_15182	282	282
node_15184	node_15186	59	59
node_15185	B.BE.2016.STAR10_TCM_TTM_13.MZ041391	911	691
node_15183	node_15184	1139	680
node_15184	node_15185	1038	35
node_15186	node_15187	325	9
node_15186	B.BE.2016.STAR10_MDA_TEM_DTNB.MZ041385	654	654
node_15187	B.BE.2016.P6_G7_VMP1.MW881754	1474	672
node_15187	B.BE.2016.STAR10_TEM_A2_24.MZ041468	1871	732
node_15188	node_15189	25	25
node_15189	B.JP.2001.DR388.AB289590	1948	1267
node_15183	node_15188	1441	550
node_15190	B.JP.2001.DR388.AB289589	1883	1250
node_15188	node_15190	21	21
node_15189	B.US.2002.CR0023W.FJ469688	3061	1232
node_15190	node_15191	310	280
node_15191	B.JP.2009.NMC127_clone_07.AB731667	2027	1119
node_15191	B.JP.2009.NMC127_clone_27.AB731668	2096	1116
node_15182	node_15192	503	495
node_15193	node_15195	532	205
node_15195	B.CN.2012.DEMB12CN010.KP109512	1373	1124
node_15192	node_15193	89	91
node_15193	node_15194	1635	909
node_15194	B.US.2002.PRLS18.FJ469762	290	290
node_15194	B.US.2003.L8116.FJ469740	1703	320
node_15195	node_15196	243	240
node_15196	B.US.2011.27GW11P2D1.MK384607	2760	1315
node_15196	B.CN.2009.09LNA014.JX960597	1911	752
node_15192	node_15197	706	546
node_15197	node_15198	0	0
node_15197	node_15199	908	0
node_15198	B.US.2015.76BPGW2015P7E1.MK383664	1995	947
node_15198	B.US.2011.78GW2011P5G12.MK383667	1342	946
node_15199	B.US.2007.41GW07P3A11.MK384930	1565	967
node_15200	B.US.2011.107GW2011P7H7.MK383391	955	457
node_15200	B.US.2007.31GW07P2E4.MK383546	2006	319
node_15199	node_15200	489	489
node_15162	node_15201	296	296
node_15202	node_15203	589	179
node_15204	node_15206	2	2
node_15201	node_15202	59	60
node_15203	node_15204	0	0
node_15204	node_15205	0	0
node_15205	B.US.2005.612GW2005P5E5.MK383621	2657	501
node_15206	B.US.2005.617GW2005P5G3.MK385223	511	511
node_15205	B.US.2005.574GW2005P3D11.MK383608	2331	503
node_15207	node_15208	252	252
node_15203	node_15207	0	0
node_15206	B.US.2009.148GW09P8A8.MK384046	2348	519
node_15208	B.US.2009.34GW09P3A3.MK383555	253	253
node_15208	B.US.2005.170GW2005P2G10.MK383446	1466	321
node_15209	node_15210	5	5
node_15209	B.US.2015.311BPGW2015P2G4.MK384704	2764	494
node_15207	node_15209	660	0
node_15210	B.US.2005.591GW2005P4D5.MK383614	1297	521
node_15210	B.US.2007.86GW07P5B3.MK383674	1194	534
node_15202	node_15211	971	257
node_15211	node_15212	2	2
node_15212	node_15213	4	4
node_15214	node_15215	7	7
node_15213	B.US.2007.110GW07P6A9.MK383392	1973	434
node_15214	B.US.2005.159GW2005P2D5.MK383441	2052	680
node_15212	node_15214	266	266
node_15215	B.US.2007.127GW07P7A2.MK383883	1367	670
node_15211	node_15216	1144	448
node_15213	B.US.2014.134GW14P7H5.MK383947	709	454
node_15216	node_15217	15	15
node_15215	B.US.2007.87GW07P5B4.MK383677	1585	726
node_15217	B.US.2007.49GW07P3D8.MK385056	3627	631
node_15217	B.US.2011.94GW2011P6F7.MK383684	58	55
node_15216	node_15218	45	45
node_15218	node_15219	33	32
node_15218	B.US.2007.107GW07P5H7.MK383390	32	32
node_15219	B.US.2011.17GW2011P2D10.MK383456	3208	165
node_15201	node_15220	57	56
node_15219	B.US.2015.318BPGW2015P3B9.MK383544	39	39
node_15221	node_15222	820	166
node_15220	node_15221	1	1
node_15222	node_15223	666	9
node_15222	node_15224	432	8
node_15224	node_15225	265	265
node_15223	B.US.2005.624GW2005P6A3.MK383622	1145	531
node_15225	B.US.2011.123GW2011P8G1.MK383405	2533	285
node_15221	node_15226	647	181
node_15223	B.US.2015.58GW2015P6D2.MK385179	1735	557
node_15226	node_15227	51	51
node_15225	B.US.2005.147GW2005P1F5.MK383425	553	301
node_15224	B.US.2007.13GW07P1F3.MK383418	1790	544
node_15227	B.US.2005.140GW2005P1D9.MK383419	1638	537
node_15227	B.US.2005.171GW2005P2G11.MK383447	1640	514
node_15226	node_15228	414	4
node_15228	B.US.2007.106GW07P5H5.MK383389	974	504
node_15220	node_15230	848	266
node_15230	node_15231	91	91
node_15229	B.US.2009.2GW09P1A10.MK384667	2199	564
node_15229	B.US.2005.143GW2005P1E5.MK383420	1138	545
node_15232	B.US.2007.158GW07P8F6.MK383440	1670	680
node_15231	node_15232	256	256
node_15228	node_15229	1165	517
node_15232	B.US.2005.582GW2005P4A8.MK383611	994	674
node_15231	node_15233	555	160
node_15233	B.US.2005.647GW2005P7C4.MK383629	1258	791
node_15233	node_15234	590	9
node_15234	B.US.2005.126GW2005P1A6.MK383408	1770	795
node_15236	B.US.2011.4GW11P1A10.MK383592	465	204
node_15230	node_15235	1228	349
node_15235	node_15237	412	16
node_15235	node_15236	840	638
node_15234	B.US.2005.132GW2005P1B10.MK383415	2425	872
node_15236	B.US.2011.11GW2011P2B3.MK383402	1678	307
node_15237	B.US.2014.59GW14P4E3.MK383618	2350	692
node_15237	node_15238	19	19
node_15238	B.US.2005.638GW2005P6F5.MK383626	936	672
node_15241	node_15242	0	0
node_15238	B.US.2005.650GW2005P7D10.MK383631	2446	672
node_15242	node_15243	0	0
node_15239	node_15240	298	298
node_15240	node_15241	54	54
node_15161	node_15239	10	10
node_15243	node_15244	368	368
node_15244	B.US.2018.536GW2018P5A3.MK385106	1017	329
node_15244	B.US.2015.239GW2015P9A4.MK384434	1563	329
node_15243	node_15245	0	0
node_15245	B.US.2015.290BPGW2015P1F7.MK383527	1995	676
node_15245	B.US.2005.150GW2005P1H4.MK383430	1721	675
node_15247	B.US.2018.254GW2018P9F7.MK383510	675	675
node_15246	node_15247	330	0
node_15248	B.US.2005.581GW2005P4A1.MK383610	2401	675
node_15242	node_15246	1365	1
node_15247	B.US.2011.18GW2011P2E9.MK383463	674	674
node_15246	node_15248	410	0
node_15248	node_15249	0	0
node_15249	B.US.2011.40GW2011P3G10.MK384915	1371	631
node_15250	node_15251	1170	156
node_15252	B.US.2011.14GW11P1F9.MK384055	1094	476
node_15252	B.US.2014.193BPGW2014P7F10.MK384261	2832	476
node_15241	node_15250	0	0
node_15251	node_15253	306	0
node_15251	node_15252	0	0
node_15254	B.US.2011.56GW2011P4F1.MK385157	2962	476
node_15249	B.US.2015.298BPGW2015P2B1.MK384656	1687	631
node_15253	node_15254	0	0
node_15253	B.US.2011.1GW2011P1A1.MK384292	1138	476
node_15254	B.US.2018.556GW2018P6B5.MK385137	833	437
node_15250	node_15255	1319	189
node_15255	node_15256	470	0
node_15256	B.US.2007.64GW07P4B3.MK385264	1886	545
node_15257	node_15258	166	158
node_15255	node_15257	747	427
node_15257	B.US.2005.127GW2005P1A9.MK383409	125	125
node_15256	B.US.2018.551GW2018P5F11.MK383604	1311	549
node_15258	B.US.2015.21BPGW2015P6E5.MK384358	3346	100
node_15258	B.US.2014.199BPGW2014P8A10.MK384278	1328	100
node_15240	node_15259	1001	279
node_15259	node_15260	34	34
node_15261	node_15262	10	10
node_15262	B.US.2011.33GW2011P3D6.MK384778	2586	226
node_15260	node_15261	192	192
node_15262	B.US.2011.28GW2011P3B5.MK384637	2232	226
node_15261	node_15263	0	0
node_15263	B.US.2011.72GW2011P5E8.MK385379	540	236
node_15263	node_15264	703	315
node_15264	B.US.2015.65GW2015P6H6.MK385283	880	0
node_15264	B.US.2015.330BPGW2015P3F3.MK384763	558	0
node_15260	node_15265	446	446
node_15265	node_15266	1132	0
node_15267	B.US.2015.263GW2015P2E4.MK384541	231	231
node_15266	B.US.2015.69BPGW2015P7A12.MK385331	1386	480
node_15267	node_15268	14	14
node_15266	B.US.2015.243GW2015P9D5.MK384456	890	480
node_15265	node_15267	1625	249
node_15268	B.US.2015.306BPGW2015P2D10.MK384685	1201	245
node_15259	node_15269	530	134
node_15269	node_15270	155	155
node_15268	B.US.2009.4GW09P1B9.MK385061	2655	423
node_15270	node_15271	2	2
node_15271	B.US.2015.301BPGW2015P2B10.MK384674	2276	209
node_15271	B.US.2018.554GW2018P5H9.MK385135	1453	249
node_15270	node_15272	410	0
node_15272	node_15273	648	0
node_15269	node_15274	516	0
node_15273	B.US.2009.41GW09P3D2.MK383582	2284	253
node_15273	B.US.2007.144GW07P8A6.MK383421	563	255
node_15272	B.US.2007.33GW07P2F5.MK383554	724	254
node_15275	B.US.2009.110GW09P6D4.MK383393	787	523
node_15274	node_15275	1248	420
node_15275	B.US.2011.54GW2011P4E7.MK385126	1213	483
node_15276	node_15277	412	3
node_15274	node_15276	723	253
node_15276	B.US.2007.74GW07P4E4.MK385402	999	179
node_15277	B.US.2014.195BPGW2014P4A11.MK384265	2454	196
node_15277	B.US.2005.630GW2005P6C1.MK385247	679	163
node_15239	node_15278	37	40
node_15279	node_15280	38	38
node_15278	node_15279	443	36
node_15280	node_15281	449	185
node_15281	node_15282	23	23
node_15282	B.US.2011.83GW11P4G9.MK385480	1976	767
node_15281	node_15283	0	0
node_15283	B.US.2007.32GW07P2F3.MK383553	776	776
node_15283	B.US.2009.45GW09P3D10.MK383587	2854	805
node_15282	B.US.2014.180BPGW2014P6D4.MK383457	2914	788
node_15280	node_15284	408	14
node_15285	B.US.2005.646GW2005P7C3.MK383628	1984	920
node_15284	node_15285	82	70
node_15284	node_15286	443	443
node_15285	B.US.2005.648GW2005P7C10.MK383630	1678	922
node_15286	node_15287	865	618
node_15286	B.US.2009.59GW09P3G10.MK383617	1184	854
node_15287	B.US.2005.135GW2005P1C7.MK383955	2381	285
node_15287	B.US.2005.651GW2005P7E10.MK383632	1030	254
node_15279	node_15288	260	260
node_15288	node_15289	42	42
node_15289	node_15290	795	25
node_15290	B.US.2005.597GW2005P4G10.MK383616	2289	785
node_15290	B.US.2009.116GW09P6F8.MK383396	719	719
node_15289	node_15291	1405	182
node_15291	B.US.2009.111GW09P6D112.MK383394	971	561
node_15292	B.US.2014.20GW14P2B11.MK383472	2159	627
node_15291	node_15292	38	38
node_15292	B.US.2007.7GW07P1C6.MK383668	1460	568
node_15288	node_15293	1350	522
node_15293	node_15294	7	7
node_15294	B.US.2005.652GW2005P7E11.MK383633	2682	472
node_15294	B.US.2005.611GW2005P5E4.MK383620	522	259
node_15293	node_15295	4	4
node_15295	B.US.2018.268GW2018P10F8.MK384559	514	250
node_15295	node_15296	1235	267
node_15296	B.US.2007.102GW07P5E11.MK383385	1584	521
node_15296	B.US.2009.71GW09P4E10.MK383655	1852	539
node_15297	node_15298	19	19
node_15278	node_15297	68	68
node_15300	B.US.2009.55GW09P3F10.MK383605	2768	737
node_15298	node_15299	310	310
node_15299	node_15301	412	412
node_15299	node_15300	326	6
node_15300	B.US.2011.84GW2011P6B9.MK383673	1419	695
node_15302	B.US.2005.175GW2005P2H6.MK383450	601	598
node_15301	node_15302	450	186
node_15301	B.US.2007.10GW07P1E1.MK383759	1285	333
node_15302	B.US.2011.137GW11P8B4.MK383967	2447	471
node_15303	node_15304	3	3
node_15298	node_15303	852	178
node_15303	node_15305	269	269
node_15304	B.US.2014.205BPGW2014P8C1.MK384311	2540	721
node_15304	B.US.2009.119GW09P6G10.MK383401	2282	777
node_15305	B.US.2007.21GW07P2A5.MK383478	1344	514
node_15306	B.US.2007.165GW07P8H8.MK383444	869	340
node_15305	node_15306	313	313
node_15306	B.US.2011.67GW2011P5C4.MK385305	1817	219
node_15308	node_15310	1421	249
node_15297	node_15307	774	53
node_15307	node_15308	0	0
node_15308	node_15309	1935	770
node_15309	B.US.2011.92GW2011P6F1.MK383683	157	157
node_15309	B.US.2005.584GW2005P4B9.MK383612	156	156
node_15310	B.US.2009.39GW09P3C5.MK383577	673	673
node_15310	node_15311	414	414
node_15311	B.US.2005.580GW2005P3H9.MK383609	1473	259
node_15312	node_15313	2	2
node_15311	B.US.2005.592GW2005P4D11.MK383615	1667	261
node_15312	node_15314	418	8
node_15307	node_15312	906	1
node_15313	B.US.2014.34GW14P3B5.MK383556	2808	924
node_15313	B.US.2011.66GW11P4A8.MK383636	2152	925
node_15314	B.US.2009.47GW09P3E2.MK383590	1258	939
node_15004	node_15316	24	24
node_15315	B.US.2018.545GW2018P5E9.MK385119	2561	682
node_15314	node_15315	516	252
node_15315	B.US.2015.253GW2015P10C4.MK384501	515	515
node_15317	node_15318	474	470
node_15316	node_15317	387	61
node_15319	node_15320	4	4
node_15320	node_15321	550	17
node_15321	node_15322	20	20
node_15318	node_15319	806	273
node_15322	node_15323	224	20
node_15323	B.US.2005.176GW2005P2H9.MK383452	2426	802
node_15323	B.US.2018.447GW2018P2G11.MK384972	1213	743
node_15322	node_15324	758	252
node_15324	B.US.2015.283BPGW2015P1B1.MK383521	1983	562
node_15325	node_15326	1403	523
node_15321	node_15325	22	22
node_15324	B.US.2011.75GW11P4F3.MK385416	831	524
node_15326	B.US.2011.98GW2011P7C12.MK385576	205	205
node_15326	B.US.2011.112GW2011P8B3.MK383780	205	205
node_15325	node_15327	1085	249
node_15327	B.US.2014.21GW14P2C1.MK384361	1347	479
node_15328	B.US.2011.63GW11P3H9.MK385254	2283	485
node_15320	node_15329	0	0
node_15328	B.US.2009.131GW09P7C12.MK383919	2067	527
node_15327	node_15328	6	6
node_15329	node_15330	941	471
node_15330	node_15331	2	2
node_15330	node_15332	264	0
node_15331	B.US.2018.248GW2018P8G9.MK384476	2687	750
node_15331	B.US.2018.435GW2018P1G8.MK384954	1548	715
node_15332	B.US.2015.87BPGW2015P8C1.MK385500	1042	713
node_15332	node_15333	1222	532
node_15333	B.US.2015.223GW2015P7F3.MK383483	857	243
node_15334	node_15335	0	0
node_15333	B.US.2018.530GW2018P4B9.MK383601	2025	243
node_15329	node_15334	1305	559
node_15335	B.US.2015.275GW2015P3G2.MK383518	1347	243
node_15335	B.US.2014.153GW14P8G4.MK383434	2283	261
node_15334	node_15336	0	0
node_15336	B.US.2018.542GW2018P5D6.MK383603	1347	243
node_15337	B.US.2014.128BPGW2014P2F8.MK383411	2765	517
node_15336	node_15337	274	274
node_15319	node_15338	258	6
node_15338	node_15339	26	26
node_15337	B.US.2018.567GW2018P7F2.MK383606	1075	517
node_15340	node_15341	2022	766
node_15339	node_15340	410	0
node_15341	B.US.2014.144GW14P8D9.MK383422	0	0
node_15340	node_15342	274	274
node_15341	B.US.2015.45GW2015P5D3.MK383588	770	0
node_15342	B.US.2018.244GW2018P8F5.MK383499	1648	492
node_15342	node_15343	517	253
node_15343	B.US.2018.446GW2018P2G8.MK383586	2859	745
node_15343	B.US.2015.270GW2015P3D8.MK383516	1475	745
node_15345	B.US.2015.242GW2015P9D3.MK383496	2119	517
node_15345	B.US.2015.83BPGW2015P8A6.MK383672	1569	517
node_15344	node_15345	249	249
node_15339	node_15344	0	0
node_15344	node_15346	249	249
node_15346	B.US.2018.538GW2018P5B1.MK383602	1659	517
node_15346	node_15347	0	0
node_15347	B.US.2014.155GW14P8G7.MK383436	1087	517
node_15347	B.US.2014.167BPGW2014P5D1.MK383445	2883	517
node_15350	B.US.2007.109GW07P6A5.MK383749	1678	257
node_15348	node_15349	15	15
node_15338	node_15348	1570	528
node_15349	node_15350	455	17
node_15350	B.US.2005.128GW2005P1A10.MK383412	579	273
node_15351	B.US.2007.117GW07P6B10.MK383399	424	424
node_15349	node_15351	756	174
node_15351	node_15352	1926	293
node_15352	B.US.2015.297BPGW2015P2A10.MK384654	1638	621
node_15352	B.US.2005.164GW2005P2E8.MK383443	1706	704
node_15348	node_15353	22	22
node_15353	node_15354	969	1
node_15354	B.US.2015.31GW2015P4C7.MK384728	2038	164
node_15354	B.US.2011.90GW11P5D3.MK385530	962	261
node_15353	node_15355	17	17
node_15355	B.US.2005.569GW2005P3A9.MK383607	988	244
node_15355	node_15356	1365	347
node_15356	B.US.2011.108GW2011P8A7.MK383744	1490	522
node_15356	B.US.2011.86GW2011P6D4.MK383675	1045	609
node_15318	node_15357	161	161
node_15357	node_15358	412	3
node_15360	node_15361	7	7
node_15359	node_15360	732	262
node_15358	node_15359	279	279
node_15361	B.US.2018.562GW2018P7B4.MK385150	2047	669
node_15361	B.US.2009.97GW09P5G2.MK383685	1606	718
node_15360	node_15362	9	9
node_15362	B.US.2015.43GW2015P5C9.MK384963	1456	610
node_15362	B.US.2011.85GW2011P6D3.MK385494	1116	610
node_15359	node_15363	19	19
node_15363	node_15364	996	484
node_15364	B.US.2005.637GW2005P6E2.MK383625	2411	983
node_15364	B.US.2009.146GW09P7H7.MK384033	1967	948
node_15363	node_15365	0	0
node_15365	node_15366	1242	772
node_15365	B.US.2009.62GW09P4A7.MK385238	1903	911
node_15366	B.US.2007.14GW07P1F4.MK383429	975	415
node_15358	node_15367	676	170
node_15366	B.US.2005.634GW2005P6D7.MK383624	430	166
node_15367	node_15368	259	259
node_15368	node_15369	476	476
node_15368	node_15370	1019	689
node_15369	B.US.2005.153GW2005P2A4.MK384081	2126	609
node_15369	B.US.2014.120GW14P7C11.MK383827	2037	716
node_15371	B.US.2005.169GW2005P2G2.MK384168	1975	140
node_15370	B.US.2005.645GW2005P7B10.MK385262	175	175
node_15370	node_15371	101	101
node_15371	B.US.2015.219GW2015P7B1.MK383476	2987	258
node_15372	node_15373	2655	963
node_15367	node_15372	182	182
node_15373	B.US.2015.38GW2015P4F7.MK384880	11	10
node_15373	B.US.2014.209BPGW2014P8D7.MK384324	6	6
node_15375	B.US.2014.102BPGW2014P1C5.MK383698	3582	0
node_15374	node_15375	0	0
node_15372	node_15374	1945	963
node_15374	B.US.2015.10BPGW2015P5A12.MK383758	0	0
